pair_id,paper_id,dataset_norm,horizon_bucket,metric_name,model_name,model_scale,has_covariates,zero_shot,metric_num,baseline_metric,baseline_family,delta,delta_rel,vi,source,n_series_num,baseline_n_series
B02_fev_rohlik_orders_1W__TabPFN-TS__WAPE,B02_fev_rohlik_orders_1W,Rohlik,medium,WAPE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.0652,0.0468,ML_TREE,0.018399999999999993,0.393162393162393,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1W__TiRex__SQL,B02_fev_rohlik_orders_1W,Rohlik,medium,SQL,TiRex,7.544068044350276,TRUE,TRUE,1.3004,1.4545,ML_TREE,-0.1540999999999999,-0.10594706084565136,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1W__TiRex__MASE,B02_fev_rohlik_orders_1W,Rohlik,medium,MASE,TiRex,7.544068044350276,TRUE,TRUE,1.5829,1.4545,ML_TREE,0.12840000000000007,0.08827775867995881,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1W__TiRex__WAPE,B02_fev_rohlik_orders_1W,Rohlik,medium,WAPE,TiRex,7.544068044350276,TRUE,TRUE,0.0521,0.0468,ML_TREE,0.005299999999999999,0.11324786324786322,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1W__TimesFM-2.5__SQL,B02_fev_rohlik_orders_1W,Rohlik,medium,SQL,TimesFM-2.5,8.301029995663981,TRUE,TRUE,1.3278,1.4545,ML_TREE,-0.1266999999999998,-0.08710897215537973,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1W__TimesFM-2.5__MASE,B02_fev_rohlik_orders_1W,Rohlik,medium,MASE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,1.6592,1.4545,ML_TREE,0.2047000000000001,0.14073564798899973,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1W__TimesFM-2.5__WAPE,B02_fev_rohlik_orders_1W,Rohlik,medium,WAPE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.0542,0.0468,ML_TREE,0.007399999999999997,0.15811965811965806,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1W__Toto-1.0__SQL,B02_fev_rohlik_orders_1W,Rohlik,medium,SQL,Toto-1.0,8,TRUE,TRUE,1.4934,1.4545,ML_TREE,0.03890000000000016,0.02674458576830537,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1W__Toto-1.0__MASE,B02_fev_rohlik_orders_1W,Rohlik,medium,MASE,Toto-1.0,8,TRUE,TRUE,1.798,1.4545,ML_TREE,0.34350000000000014,0.23616363011344116,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1W__Toto-1.0__WAPE,B02_fev_rohlik_orders_1W,Rohlik,medium,WAPE,Toto-1.0,8,TRUE,TRUE,0.0591,0.0468,ML_TREE,0.012299999999999998,0.2628205128205128,0.2857142857142857,LIT,7,7
B02_fev_rohlik_sales_1D__Chronos-2__SQL,B02_fev_rohlik_sales_1D,Rohlik,medium,SQL,Chronos-2,8.079181246047625,TRUE,TRUE,0.8808,1.2715,ML_TREE,-0.39070000000000005,-0.3072748721981911,4.8590864917395527e-4,LIT,4116,4116
B02_fev_rohlik_sales_1D__Chronos-2__MASE,B02_fev_rohlik_sales_1D,Rohlik,medium,MASE,Chronos-2,8.079181246047625,TRUE,TRUE,1.1016,1.2715,ML_TREE,-0.16990000000000016,-0.13362170664569417,4.8590864917395527e-4,LIT,4116,4116
B02_fev_rohlik_sales_1D__Chronos-2__WAPE,B02_fev_rohlik_sales_1D,Rohlik,medium,WAPE,Chronos-2,8.079181246047625,TRUE,TRUE,0.2763,0.3378,ML_TREE,-0.0615,-0.18206039076376554,4.8590864917395527e-4,LIT,4116,4116
B02_fev_rohlik_sales_1D__Chronos-Bolt-Base__SQL,B02_fev_rohlik_sales_1D,Rohlik,medium,SQL,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,1.1471,1.2715,ML_TREE,-0.12440000000000007,-0.09783720015729458,4.8590864917395527e-4,LIT,4116,4116
B02_fev_rohlik_sales_1D__Chronos-Bolt-Base__MASE,B02_fev_rohlik_sales_1D,Rohlik,medium,MASE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,1.3871,1.2715,ML_TREE,0.11559999999999993,0.09091624066063698,4.8590864917395527e-4,LIT,4116,4116
B02_fev_rohlik_sales_1D__Chronos-Bolt-Base__WAPE,B02_fev_rohlik_sales_1D,Rohlik,medium,WAPE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.3783,0.3378,ML_TREE,0.040500000000000036,0.11989342806394328,4.8590864917395527e-4,LIT,4116,4116
B02_fev_rohlik_sales_1D__Moirai-2.0-Small__SQL,B02_fev_rohlik_sales_1D,Rohlik,medium,SQL,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,1.17,1.2715,ML_TREE,-0.10150000000000015,-0.07982697601258368,4.8590864917395527e-4,LIT,4116,4116
B02_fev_rohlik_sales_1D__Moirai-2.0-Small__MASE,B02_fev_rohlik_sales_1D,Rohlik,medium,MASE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,1.402,1.2715,ML_TREE,0.13049999999999984,0.10263468344475016,4.8590864917395527e-4,LIT,4116,4116
B02_fev_rohlik_sales_1D__Moirai-2.0-Small__WAPE,B02_fev_rohlik_sales_1D,Rohlik,medium,WAPE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.3821,0.3378,ML_TREE,0.044300000000000006,0.1311426879810539,4.8590864917395527e-4,LIT,4116,4116
B02_fev_rohlik_sales_1D__TiRex__SQL,B02_fev_rohlik_sales_1D,Rohlik,medium,SQL,TiRex,7.544068044350276,TRUE,TRUE,1.1481,1.2715,ML_TREE,-0.12340000000000018,-0.09705072748721995,4.8590864917395527e-4,LIT,4116,4116
B02_fev_rohlik_sales_1D__TiRex__MASE,B02_fev_rohlik_sales_1D,Rohlik,medium,MASE,TiRex,7.544068044350276,TRUE,TRUE,1.3845,1.2715,ML_TREE,0.11299999999999999,0.08887141171844277,4.8590864917395527e-4,LIT,4116,4116
B02_fev_rohlik_sales_1D__TiRex__WAPE,B02_fev_rohlik_sales_1D,Rohlik,medium,WAPE,TiRex,7.544068044350276,TRUE,TRUE,0.3784,0.3378,ML_TREE,0.040600000000000025,0.12018946121965668,4.8590864917395527e-4,LIT,4116,4116
B02_fev_rohlik_sales_1D__TimesFM-2.5__SQL,B02_fev_rohlik_sales_1D,Rohlik,medium,SQL,TimesFM-2.5,8.301029995663981,TRUE,TRUE,1.0958,1.2715,ML_TREE,-0.17569999999999997,-0.13818324813212737,4.8590864917395527e-4,LIT,4116,4116
B02_fev_rohlik_sales_1D__TimesFM-2.5__MASE,B02_fev_rohlik_sales_1D,Rohlik,medium,MASE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,1.3238,1.2715,ML_TREE,0.05230000000000001,0.0411325206449076,4.8590864917395527e-4,LIT,4116,4116
B02_fev_rohlik_sales_1D__TimesFM-2.5__WAPE,B02_fev_rohlik_sales_1D,Rohlik,medium,WAPE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.3586,0.3378,ML_TREE,0.020799999999999985,0.06157489638839546,4.8590864917395527e-4,LIT,4116,4116
B02_fev_rohlik_sales_1D__Toto-1.0__SQL,B02_fev_rohlik_sales_1D,Rohlik,medium,SQL,Toto-1.0,8,TRUE,TRUE,1.2181,1.2715,ML_TREE,-0.053400000000000114,-0.04199764058198986,4.8590864917395527e-4,LIT,4116,4116
B02_fev_rohlik_sales_1D__Toto-1.0__MASE,B02_fev_rohlik_sales_1D,Rohlik,medium,MASE,Toto-1.0,8,TRUE,TRUE,1.4539,1.2715,ML_TREE,0.1823999999999999,0.1434526150216279,4.8590864917395527e-4,LIT,4116,4116
B02_fev_rohlik_sales_1D__Toto-1.0__WAPE,B02_fev_rohlik_sales_1D,Rohlik,medium,WAPE,Toto-1.0,8,TRUE,TRUE,0.3975,0.3378,ML_TREE,0.05970000000000003,0.17673179396092373,4.8590864917395527e-4,LIT,4116,4116
B02_fev_rohlik_sales_1W__Chronos-2__SQL,B02_fev_rohlik_sales_1W,Rohlik,medium,SQL,Chronos-2,8.079181246047625,TRUE,TRUE,1.2741,1.8282,ML_TREE,-0.5541,-0.3030850016409583,5.073566717402334e-4,LIT,3942,3942
B02_fev_rohlik_sales_1W__Chronos-2__MASE,B02_fev_rohlik_sales_1W,Rohlik,medium,MASE,Chronos-2,8.079181246047625,TRUE,TRUE,1.5597,1.8282,ML_TREE,-0.26849999999999996,-0.14686576960945188,5.073566717402334e-4,LIT,3942,3942
B02_fev_rohlik_sales_1W__Chronos-2__WAPE,B02_fev_rohlik_sales_1W,Rohlik,medium,WAPE,Chronos-2,8.079181246047625,TRUE,TRUE,0.2291,0.2969,ML_TREE,-0.0678,-0.22835971707645672,5.073566717402334e-4,LIT,3942,3942
B02_fev_rohlik_sales_1W__Chronos-Bolt-Base__SQL,B02_fev_rohlik_sales_1W,Rohlik,medium,SQL,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,1.5216,1.8282,ML_TREE,-0.3066,-0.16770594026911714,5.073566717402334e-4,LIT,3942,3942
B02_fev_rohlik_sales_1W__Chronos-Bolt-Base__MASE,B02_fev_rohlik_sales_1W,Rohlik,medium,MASE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,1.8467,1.8282,ML_TREE,0.01849999999999996,0.01011924297122851,5.073566717402334e-4,LIT,3942,3942
B02_fev_rohlik_sales_1W__Chronos-Bolt-Base__WAPE,B02_fev_rohlik_sales_1W,Rohlik,medium,WAPE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.2846,0.2969,ML_TREE,-0.012299999999999978,-0.04142809026608278,5.073566717402334e-4,LIT,3942,3942
B02_fev_rohlik_sales_1W__Moirai-2.0-Small__SQL,B02_fev_rohlik_sales_1W,Rohlik,medium,SQL,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,1.516,1.8282,ML_TREE,-0.31220000000000003,-0.1707690624658134,5.073566717402334e-4,LIT,3942,3942
B02_fev_rohlik_sales_1W__Moirai-2.0-Small__MASE,B02_fev_rohlik_sales_1W,Rohlik,medium,MASE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,1.822,1.8282,ML_TREE,-0.006199999999999983,-0.003391313860627931,5.073566717402334e-4,LIT,3942,3942
B02_fev_rohlik_sales_1W__Moirai-2.0-Small__WAPE,B02_fev_rohlik_sales_1W,Rohlik,medium,WAPE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.2871,0.2969,ML_TREE,-0.009799999999999975,-0.03300774671606593,5.073566717402334e-4,LIT,3942,3942
B02_fev_rohlik_sales_1W__TabPFN-TS__SQL,B02_fev_rohlik_sales_1W,Rohlik,medium,SQL,TabPFN-TS,7.079181246047625,TRUE,TRUE,1.2205,1.8282,ML_TREE,-0.6077000000000001,-0.3324034569521935,5.073566717402334e-4,LIT,3942,3942
B02_fev_rohlik_sales_1W__TabPFN-TS__MASE,B02_fev_rohlik_sales_1W,Rohlik,medium,MASE,TabPFN-TS,7.079181246047625,TRUE,TRUE,1.5205,1.8282,ML_TREE,-0.3077000000000001,-0.1683076249863254,5.073566717402334e-4,LIT,3942,3942
B02_fev_rohlik_sales_1W__TabPFN-TS__WAPE,B02_fev_rohlik_sales_1W,Rohlik,medium,WAPE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.2152,0.2969,ML_TREE,-0.0817,-0.27517682721455033,5.073566717402334e-4,LIT,3942,3942
B02_fev_rohlik_sales_1W__TiRex__SQL,B02_fev_rohlik_sales_1W,Rohlik,medium,SQL,TiRex,7.544068044350276,TRUE,TRUE,1.4252,1.8282,ML_TREE,-0.403,-0.22043540094081612,5.073566717402334e-4,LIT,3942,3942
B02_fev_rohlik_sales_1W__TiRex__MASE,B02_fev_rohlik_sales_1W,Rohlik,medium,MASE,TiRex,7.544068044350276,TRUE,TRUE,1.7354,1.8282,ML_TREE,-0.0928,-0.05076031068810852,5.073566717402334e-4,LIT,3942,3942
B02_fev_rohlik_sales_1W__TiRex__WAPE,B02_fev_rohlik_sales_1W,Rohlik,medium,WAPE,TiRex,7.544068044350276,TRUE,TRUE,0.2736,0.2969,ML_TREE,-0.023299999999999987,-0.07847760188615692,5.073566717402334e-4,LIT,3942,3942
B02_fev_rohlik_sales_1W__TimesFM-2.5__SQL,B02_fev_rohlik_sales_1W,Rohlik,medium,SQL,TimesFM-2.5,8.301029995663981,TRUE,TRUE,1.401,1.8282,ML_TREE,-0.4272,-0.23367246471939612,5.073566717402334e-4,LIT,3942,3942
B02_fev_rohlik_sales_1W__TimesFM-2.5__MASE,B02_fev_rohlik_sales_1W,Rohlik,medium,MASE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,1.6891,1.8282,ML_TREE,-0.1391,-0.0760857674215075,5.073566717402334e-4,LIT,3942,3942
B02_fev_rohlik_sales_1W__TimesFM-2.5__WAPE,B02_fev_rohlik_sales_1W,Rohlik,medium,WAPE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.2667,0.2969,ML_TREE,-0.030200000000000005,-0.10171775008420345,5.073566717402334e-4,LIT,3942,3942
B02_fev_rohlik_sales_1W__Toto-1.0__SQL,B02_fev_rohlik_sales_1W,Rohlik,medium,SQL,Toto-1.0,8,TRUE,TRUE,1.5046,1.8282,ML_TREE,-0.3236000000000001,-0.1770047040805164,5.073566717402334e-4,LIT,3942,3942
B02_fev_rohlik_sales_1W__Toto-1.0__MASE,B02_fev_rohlik_sales_1W,Rohlik,medium,MASE,Toto-1.0,8,TRUE,TRUE,1.8031,1.8282,ML_TREE,-0.025100000000000122,-0.013729351274477695,5.073566717402334e-4,LIT,3942,3942
B02_fev_rohlik_sales_1W__Toto-1.0__WAPE,B02_fev_rohlik_sales_1W,Rohlik,medium,WAPE,Toto-1.0,8,TRUE,TRUE,0.2812,0.2969,ML_TREE,-0.015699999999999992,-0.052879757494105735,5.073566717402334e-4,LIT,3942,3942
B02_fev_rossmann_1D__Chronos-2__SQL,B02_fev_rossmann_1D,Rossmann,long,SQL,Chronos-2,8.079181246047625,TRUE,TRUE,0.2835,0.3327,ML_TREE,-0.04920000000000002,-0.14788097385031568,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1D__Chronos-2__MASE,B02_fev_rossmann_1D,Rossmann,long,MASE,Chronos-2,8.079181246047625,TRUE,TRUE,0.3558,0.3327,ML_TREE,0.02310000000000001,0.06943192064923358,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1D__Chronos-2__WAPE,B02_fev_rossmann_1D,Rossmann,long,WAPE,Chronos-2,8.079181246047625,TRUE,TRUE,0.1198,0.1098,ML_TREE,0.010000000000000009,0.09107468123861576,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1D__Chronos-Bolt-Base__SQL,B02_fev_rossmann_1D,Rossmann,long,SQL,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.5246,0.3327,ML_TREE,0.19189999999999996,0.576795912233243,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1D__Chronos-Bolt-Base__MASE,B02_fev_rossmann_1D,Rossmann,long,MASE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.6371,0.3327,ML_TREE,0.3044,0.9149383829275624,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1D__Chronos-Bolt-Base__WAPE,B02_fev_rossmann_1D,Rossmann,long,WAPE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.2176,0.1098,ML_TREE,0.10779999999999999,0.9817850637522768,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1D__Moirai-2.0-Small__SQL,B02_fev_rossmann_1D,Rossmann,long,SQL,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.527,0.3327,ML_TREE,0.19430000000000003,0.5840096182747221,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1D__Moirai-2.0-Small__MASE,B02_fev_rossmann_1D,Rossmann,long,MASE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.648,0.3327,ML_TREE,0.3153,0.9477006311992787,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1D__Moirai-2.0-Small__WAPE,B02_fev_rossmann_1D,Rossmann,long,WAPE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.2215,0.1098,ML_TREE,0.11170000000000001,1.0173041894353372,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1D__TabPFN-TS__SQL,B02_fev_rossmann_1D,Rossmann,long,SQL,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.2321,0.3327,ML_TREE,-0.1006,-0.30237451157198675,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1D__TabPFN-TS__MASE,B02_fev_rossmann_1D,Rossmann,long,MASE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.2945,0.3327,ML_TREE,-0.03820000000000001,-0.11481815449353776,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1D__TabPFN-TS__WAPE,B02_fev_rossmann_1D,Rossmann,long,WAPE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.0979,0.1098,ML_TREE,-0.011899999999999994,-0.10837887067395259,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1D__TiRex__SQL,B02_fev_rossmann_1D,Rossmann,long,SQL,TiRex,7.544068044350276,TRUE,TRUE,0.5391,0.3327,ML_TREE,0.20640000000000003,0.6203787195671777,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1D__TiRex__MASE,B02_fev_rossmann_1D,Rossmann,long,MASE,TiRex,7.544068044350276,TRUE,TRUE,0.6601,0.3327,ML_TREE,0.3274,0.9840697324917344,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1D__TiRex__WAPE,B02_fev_rossmann_1D,Rossmann,long,WAPE,TiRex,7.544068044350276,TRUE,TRUE,0.2251,0.1098,ML_TREE,0.1153,1.0500910746812386,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1D__TimesFM-2.5__SQL,B02_fev_rossmann_1D,Rossmann,long,SQL,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.5016,0.3327,ML_TREE,0.16890000000000005,0.5076645626690713,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1D__TimesFM-2.5__MASE,B02_fev_rossmann_1D,Rossmann,long,MASE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.6106,0.3327,ML_TREE,0.27790000000000004,0.835287045386234,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1D__TimesFM-2.5__WAPE,B02_fev_rossmann_1D,Rossmann,long,WAPE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.2086,0.1098,ML_TREE,0.09880000000000001,0.899817850637523,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1D__Toto-1.0__SQL,B02_fev_rossmann_1D,Rossmann,long,SQL,Toto-1.0,8,TRUE,TRUE,0.5677,0.3327,ML_TREE,0.235,0.7063420498948001,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1D__Toto-1.0__MASE,B02_fev_rossmann_1D,Rossmann,long,MASE,Toto-1.0,8,TRUE,TRUE,0.6814,0.3327,ML_TREE,0.3487,1.0480913736098587,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1D__Toto-1.0__WAPE,B02_fev_rossmann_1D,Rossmann,long,WAPE,Toto-1.0,8,TRUE,TRUE,0.2321,0.1098,ML_TREE,0.1223,1.1138433515482697,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__Chronos-2__SQL,B02_fev_rossmann_1W,Rossmann,medium,SQL,Chronos-2,8.079181246047625,TRUE,TRUE,0.3077,0.6779,ML_TREE,-0.3702,-0.5460982445788465,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__Chronos-2__MASE,B02_fev_rossmann_1W,Rossmann,medium,MASE,Chronos-2,8.079181246047625,TRUE,TRUE,0.3712,0.6779,ML_TREE,-0.3067,-0.4524266115946305,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__Chronos-2__WAPE,B02_fev_rossmann_1W,Rossmann,medium,WAPE,Chronos-2,8.079181246047625,TRUE,TRUE,0.0964,0.1884,ML_TREE,-0.09200000000000001,-0.48832271762208074,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__Chronos-Bolt-Base__SQL,B02_fev_rossmann_1W,Rossmann,medium,SQL,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.4871,0.6779,ML_TREE,-0.19079999999999997,-0.2814574421006048,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__Chronos-Bolt-Base__MASE,B02_fev_rossmann_1W,Rossmann,medium,MASE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.6452,0.6779,ML_TREE,-0.03269999999999995,-0.04823720312730485,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__Chronos-Bolt-Base__WAPE,B02_fev_rossmann_1W,Rossmann,medium,WAPE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.176,0.1884,ML_TREE,-0.012400000000000022,-0.06581740976645446,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__Moirai-2.0-Small__SQL,B02_fev_rossmann_1W,Rossmann,medium,SQL,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.497,0.6779,ML_TREE,-0.18089999999999995,-0.2668535182180262,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__Moirai-2.0-Small__MASE,B02_fev_rossmann_1W,Rossmann,medium,MASE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.644,0.6779,ML_TREE,-0.03389999999999993,-0.05000737571913252,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__Moirai-2.0-Small__WAPE,B02_fev_rossmann_1W,Rossmann,medium,WAPE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.1759,0.1884,ML_TREE,-0.012500000000000011,-0.0663481953290871,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__TabPFN-TS__SQL,B02_fev_rossmann_1W,Rossmann,medium,SQL,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.2539,0.6779,ML_TREE,-0.42399999999999993,-0.6254609824457884,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__TabPFN-TS__MASE,B02_fev_rossmann_1W,Rossmann,medium,MASE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.3046,0.6779,ML_TREE,-0.37329999999999997,-0.550671190441068,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__TabPFN-TS__WAPE,B02_fev_rossmann_1W,Rossmann,medium,WAPE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.0792,0.1884,ML_TREE,-0.1092,-0.5796178343949044,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__TiRex__SQL,B02_fev_rossmann_1W,Rossmann,medium,SQL,TiRex,7.544068044350276,TRUE,TRUE,0.4816,0.6779,ML_TREE,-0.19629999999999997,-0.28957073314648174,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__TiRex__MASE,B02_fev_rossmann_1W,Rossmann,medium,MASE,TiRex,7.544068044350276,TRUE,TRUE,0.6218,0.6779,ML_TREE,-0.05609999999999993,-0.08275556866794502,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__TiRex__WAPE,B02_fev_rossmann_1W,Rossmann,medium,WAPE,TiRex,7.544068044350276,TRUE,TRUE,0.1697,0.1884,ML_TREE,-0.018700000000000022,-0.09925690021231434,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__TimesFM-2.5__SQL,B02_fev_rossmann_1W,Rossmann,medium,SQL,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.4952,0.6779,ML_TREE,-0.18269999999999997,-0.2695087771057678,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__TimesFM-2.5__MASE,B02_fev_rossmann_1W,Rossmann,medium,MASE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.6543,0.6779,ML_TREE,-0.023599999999999954,-0.03481339430594477,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__TimesFM-2.5__WAPE,B02_fev_rossmann_1W,Rossmann,medium,WAPE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.1803,0.1884,ML_TREE,-0.008100000000000024,-0.04299363057324853,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__Toto-1.0__SQL,B02_fev_rossmann_1W,Rossmann,medium,SQL,Toto-1.0,8,TRUE,TRUE,0.4944,0.6779,ML_TREE,-0.18349999999999994,-0.2706888921669862,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__Toto-1.0__MASE,B02_fev_rossmann_1W,Rossmann,medium,MASE,Toto-1.0,8,TRUE,TRUE,0.6319,0.6779,ML_TREE,-0.04599999999999993,-0.06785661602006186,0.0017937219730941704,LIT,1115,1115
B02_fev_rossmann_1W__Toto-1.0__WAPE,B02_fev_rossmann_1W,Rossmann,medium,WAPE,Toto-1.0,8,TRUE,TRUE,0.1733,0.1884,ML_TREE,-0.015100000000000002,-0.08014861995753716,0.0017937219730941704,LIT,1115,1115
B02_fev_walmart__Chronos-2__SQL,B02_fev_walmart,Walmart,long,SQL,Chronos-2,8.079181246047625,TRUE,TRUE,0.6478,1.2457,ML_TREE,-0.5979,-0.4799711005860159,6.811989100817438e-4,LIT,2936,2936
B02_fev_walmart__Chronos-2__MASE,B02_fev_walmart,Walmart,long,MASE,Chronos-2,8.079181246047625,TRUE,TRUE,0.8167,1.2457,ML_TREE,-0.42900000000000005,-0.34438468331058847,6.811989100817438e-4,LIT,2936,2936
B02_fev_walmart__Chronos-2__WAPE,B02_fev_walmart,Walmart,long,WAPE,Chronos-2,8.079181246047625,TRUE,TRUE,0.0934,0.1514,ML_TREE,-0.05800000000000001,-0.3830911492734479,6.811989100817438e-4,LIT,2936,2936
B02_fev_walmart__Chronos-Bolt-Base__SQL,B02_fev_walmart,Walmart,long,SQL,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.774,1.2457,ML_TREE,-0.4717,-0.3786625993417356,6.811989100817438e-4,LIT,2936,2936
B02_fev_walmart__Chronos-Bolt-Base__MASE,B02_fev_walmart,Walmart,long,MASE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.9671,1.2457,ML_TREE,-0.27860000000000007,-0.2236493537769929,6.811989100817438e-4,LIT,2936,2936
B02_fev_walmart__Chronos-Bolt-Base__WAPE,B02_fev_walmart,Walmart,long,WAPE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.1173,0.1514,ML_TREE,-0.034100000000000005,-0.2252311756935271,6.811989100817438e-4,LIT,2936,2936
B02_fev_walmart__Moirai-2.0-Small__SQL,B02_fev_walmart,Walmart,long,SQL,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.845,1.2457,ML_TREE,-0.40070000000000006,-0.32166653287308344,6.811989100817438e-4,LIT,2936,2936
B02_fev_walmart__Moirai-2.0-Small__MASE,B02_fev_walmart,Walmart,long,MASE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,1.056,1.2457,ML_TREE,-0.18969999999999998,-0.15228385646624387,6.811989100817438e-4,LIT,2936,2936
B02_fev_walmart__Moirai-2.0-Small__WAPE,B02_fev_walmart,Walmart,long,WAPE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.1315,0.1514,ML_TREE,-0.0199,-0.13143989431968295,6.811989100817438e-4,LIT,2936,2936
