contrast_i,contrast_j,covariance,correlation
M5_h28_moirai2_vs_lightgbm_direct,M5_h28_chronos_bolt_tiny_vs_lightgbm_direct,0.00011871127811193936,0.6375076177993337
M5_h28_moirai2_vs_lightgbm_direct,M5_h28_moirai2_vs_lightgbm_direct,0.00014148822293955866,1.0
M5_h28_moirai2_vs_lightgbm_direct,M5_h28_timesfm25_vs_lightgbm_direct,0.00011417955313484138,0.711782897492925
M5_h28_moirai2_vs_lightgbm_direct,M5_h28_tirex_vs_lightgbm_direct,0.00013272779470024305,0.6676301751104039
M5_h28_moirai2_vs_lightgbm_direct,M5_h7_chronos2_vs_lightgbm_cov,3.821451636307387e-05,0.4109112236043576
M5_h28_moirai2_vs_lightgbm_direct,M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,4.8778717658478305e-05,0.457329958740122
M5_h28_moirai2_vs_lightgbm_direct,M5_h7_moirai2_vs_lightgbm_cov,5.2312712688803755e-05,0.5211981147516883
M5_h28_moirai2_vs_lightgbm_direct,M5_h7_timesfm25_vs_lightgbm_cov,5.512211885642498e-05,0.566994833765863
M5_h28_moirai2_vs_lightgbm_direct,M5_h7_tirex_vs_lightgbm_cov,4.99514451314291e-05,0.5147128737063597
M5_h28_moirai2_vs_lightgbm_direct,Rohlik_h14_chronos2_vs_lightgbm_cov,-5.517347412439883e-06,-0.04545619166673255
M5_h28_moirai2_vs_lightgbm_direct,Rohlik_h14_chronos_bolt_tiny_vs_lightgbm_cov,-6.896305446096058e-06,-0.06161688412065448
M5_h28_moirai2_vs_lightgbm_direct,Rohlik_h14_moirai2_vs_lightgbm_cov,-6.3410419631951265e-06,-0.043708184489255855
M5_h28_moirai2_vs_lightgbm_direct,Rohlik_h14_timesfm25_vs_lightgbm_cov,-6.940254822715726e-06,-0.045322375928160345
M5_h28_moirai2_vs_lightgbm_direct,Rohlik_h14_tirex_vs_lightgbm_cov,-7.570634265418221e-06,-0.045402848833479816
M5_h28_moirai2_vs_lightgbm_direct,Rohlik_h28_chronos2_vs_lightgbm_cov,-9.11478544685593e-06,-0.05965817222002951
M5_h28_moirai2_vs_lightgbm_direct,Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,-1.0298661019600202e-05,-0.06804273527051628
M5_h28_moirai2_vs_lightgbm_direct,Rohlik_h28_moirai2_vs_lightgbm_cov,-1.1643964180577864e-05,-0.06679396686880298
M5_h28_moirai2_vs_lightgbm_direct,Rohlik_h28_timesfm25_vs_lightgbm_cov,-1.148935919466739e-05,-0.06380849268492471
M5_h28_moirai2_vs_lightgbm_direct,Rohlik_h28_tirex_vs_lightgbm_cov,-9.959191873510284e-06,-0.05257264104616571
M5_h28_moirai2_vs_lightgbm_direct,Rohlik_h7_chronos2_vs_lightgbm_cov,-3.863811616162734e-06,-0.030641634852604877
M5_h28_moirai2_vs_lightgbm_direct,Rohlik_h7_chronos_bolt_tiny_vs_lightgbm_cov,-4.960159133458072e-06,-0.04044029680834193
M5_h28_moirai2_vs_lightgbm_direct,Rohlik_h7_moirai2_vs_lightgbm_cov,-6.282577082478346e-06,-0.03991589663560641
M5_h28_moirai2_vs_lightgbm_direct,Rohlik_h7_timesfm25_vs_lightgbm_cov,-6.220728759276277e-06,-0.042071169072945426
M5_h28_moirai2_vs_lightgbm_direct,Rohlik_h7_tirex_vs_lightgbm_cov,-5.5512961727118785e-06,-0.03693872417175694
M5_h28_timesfm25_vs_lightgbm_direct,Favorita_h14_chronos2_vs_lightgbm_cov,-9.600467551586529e-07,-0.0063316761500099026
M5_h28_timesfm25_vs_lightgbm_direct,Favorita_h14_chronos_bolt_tiny_vs_lightgbm_cov,-1.3839925436656851e-05,-0.04114063779075338
M5_h28_timesfm25_vs_lightgbm_direct,Favorita_h14_moirai2_vs_lightgbm_cov,-6.8796647157789895e-06,-0.0541663083559292
M5_h28_timesfm25_vs_lightgbm_direct,Favorita_h14_timesfm25_vs_lightgbm_cov,-1.0007350008054823e-05,-0.039793648374621245
M5_h28_timesfm25_vs_lightgbm_direct,Favorita_h14_tirex_vs_lightgbm_cov,-1.7316137848032791e-06,-0.01214550035509109
M5_h28_timesfm25_vs_lightgbm_direct,Favorita_h28_chronos2_vs_lightgbm_direct,-8.229997460553346e-06,-0.020198062843556384
M5_h28_timesfm25_vs_lightgbm_direct,Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,-1.941765214708611e-05,-0.04747880442401992
M5_h28_timesfm25_vs_lightgbm_direct,Favorita_h28_moirai2_vs_lightgbm_direct,-1.617744473351154e-05,-0.04849457300018485
M5_h28_timesfm25_vs_lightgbm_direct,Favorita_h28_timesfm25_vs_lightgbm_direct,-1.945088797342735e-05,-0.061885904905556774
M5_h28_timesfm25_vs_lightgbm_direct,Favorita_h28_tirex_vs_lightgbm_direct,-1.2008501895909647e-05,-0.032740910905280037
M5_h28_timesfm25_vs_lightgbm_direct,Favorita_h7_chronos2_vs_lightgbm_cov,-1.4580742561894468e-06,-0.010244934995722222
M5_h28_timesfm25_vs_lightgbm_direct,Favorita_h7_chronos_bolt_tiny_vs_lightgbm_cov,-1.684663322547219e-05,-0.04855401259286469
M5_h28_timesfm25_vs_lightgbm_direct,Favorita_h7_moirai2_vs_lightgbm_cov,-5.997402572668297e-06,-0.05170511300084207
M5_h28_timesfm25_vs_lightgbm_direct,Favorita_h7_timesfm25_vs_lightgbm_cov,-9.833453143441462e-06,-0.04380202395218858
M5_h28_timesfm25_vs_lightgbm_direct,Favorita_h7_tirex_vs_lightgbm_cov,-2.9546241634239143e-06,-0.018872584895824298
M5_h28_timesfm25_vs_lightgbm_direct,M5_h14_chronos2_vs_lightgbm_cov,4.8525792893040274e-05,0.4276046856746748
M5_h28_timesfm25_vs_lightgbm_direct,M5_h14_chronos_bolt_tiny_vs_lightgbm_cov,5.696009775588395e-05,0.3933816392848323
M5_h28_timesfm25_vs_lightgbm_direct,M5_h14_moirai2_vs_lightgbm_cov,4.420228811656267e-05,0.325977687182213
M5_h28_timesfm25_vs_lightgbm_direct,M5_h14_timesfm25_vs_lightgbm_cov,8.128173032256438e-05,0.6299598794664049
M5_h28_timesfm25_vs_lightgbm_direct,M5_h14_tirex_vs_lightgbm_cov,5.843343853625976e-05,0.4933503568995439
M5_h28_timesfm25_vs_lightgbm_direct,M5_h28_chronos2_vs_lightgbm_direct,0.0001640583937356082,0.8912898475590675
M5_h28_timesfm25_vs_lightgbm_direct,M5_h28_chronos_bolt_tiny_vs_lightgbm_direct,0.00016532057884993738,0.7830686127224673
M5_h28_timesfm25_vs_lightgbm_direct,M5_h28_moirai2_vs_lightgbm_direct,0.00011417955313484138,0.711782897492925
M5_h28_timesfm25_vs_lightgbm_direct,M5_h28_timesfm25_vs_lightgbm_direct,0.0001818700928746723,1.0
M5_h28_timesfm25_vs_lightgbm_direct,M5_h28_tirex_vs_lightgbm_direct,0.0001873986948730394,0.8314193780868185
M5_h28_timesfm25_vs_lightgbm_direct,M5_h7_chronos2_vs_lightgbm_cov,3.7232929419085997e-05,0.3531232760061827
M5_h28_timesfm25_vs_lightgbm_direct,M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,4.7325094606171196e-05,0.3913544402172574
M5_h28_timesfm25_vs_lightgbm_direct,M5_h7_moirai2_vs_lightgbm_cov,3.84760325723984e-05,0.33811573372449655
M5_h28_timesfm25_vs_lightgbm_direct,M5_h7_timesfm25_vs_lightgbm_cov,5.580685944338014e-05,0.506314404797579
M5_h28_timesfm25_vs_lightgbm_direct,M5_h7_tirex_vs_lightgbm_cov,3.6213124641631394e-05,0.3291262144697952
M5_h28_timesfm25_vs_lightgbm_direct,Rohlik_h14_chronos2_vs_lightgbm_cov,-2.6564331552132937e-06,-0.0193037244752706
M5_h28_timesfm25_vs_lightgbm_direct,Rohlik_h14_chronos_bolt_tiny_vs_lightgbm_cov,-2.646285272719984e-06,-0.02085448194003463
M5_h28_timesfm25_vs_lightgbm_direct,Rohlik_h14_moirai2_vs_lightgbm_cov,-5.840630302403266e-06,-0.03550923853543464
M5_h28_timesfm25_vs_lightgbm_direct,Rohlik_h14_timesfm25_vs_lightgbm_cov,-4.503421161210033e-06,-0.02593936367386806
M5_h28_timesfm25_vs_lightgbm_direct,Rohlik_h14_tirex_vs_lightgbm_cov,-6.022854550868435e-06,-0.03185904216747396
M5_h28_timesfm25_vs_lightgbm_direct,Rohlik_h28_chronos2_vs_lightgbm_cov,-8.408247122662618e-06,-0.04854097130462914
M5_h28_timesfm25_vs_lightgbm_direct,Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,-7.73012525396872e-06,-0.0450471202408611
M5_h28_timesfm25_vs_lightgbm_direct,Rohlik_h28_moirai2_vs_lightgbm_cov,-1.1812710350466138e-05,-0.05976754715455776
M5_h28_timesfm25_vs_lightgbm_direct,Rohlik_h28_timesfm25_vs_lightgbm_cov,-9.952500770741894e-06,-0.04875222038457229
M5_h28_timesfm25_vs_lightgbm_direct,Rohlik_h28_tirex_vs_lightgbm_cov,-9.47495786658741e-06,-0.04411562987663324
M5_h28_timesfm25_vs_lightgbm_direct,Rohlik_h7_chronos2_vs_lightgbm_cov,-1.5087111817121708e-06,-0.010553137576826058
M5_h28_timesfm25_vs_lightgbm_direct,Rohlik_h7_chronos_bolt_tiny_vs_lightgbm_cov,-2.41862422130906e-06,-0.017392684700189308
M5_h28_timesfm25_vs_lightgbm_direct,Rohlik_h7_moirai2_vs_lightgbm_cov,-6.330390733255793e-06,-0.03547464697178106
M5_h28_timesfm25_vs_lightgbm_direct,Rohlik_h7_timesfm25_vs_lightgbm_cov,-4.001670238492167e-06,-0.023870642799224864
M5_h28_timesfm25_vs_lightgbm_direct,Rohlik_h7_tirex_vs_lightgbm_cov,-4.246016432858983e-06,-0.02492003598710306
M5_h28_tirex_vs_lightgbm_direct,Favorita_h14_chronos2_vs_lightgbm_cov,1.2897251336507173e-06,0.006863384695402638
M5_h28_tirex_vs_lightgbm_direct,Favorita_h14_chronos_bolt_tiny_vs_lightgbm_cov,-1.7663833068879725e-05,-0.042367914862676
M5_h28_tirex_vs_lightgbm_direct,Favorita_h14_moirai2_vs_lightgbm_cov,-6.872896844949266e-06,-0.04366331040278874
M5_h28_tirex_vs_lightgbm_direct,Favorita_h14_timesfm25_vs_lightgbm_cov,-1.178130674840543e-05,-0.03780097497924114
M5_h28_tirex_vs_lightgbm_direct,Favorita_h14_tirex_vs_lightgbm_cov,2.642631304172509e-07,0.0014956012552705185
M5_h28_tirex_vs_lightgbm_direct,Favorita_h28_chronos2_vs_lightgbm_direct,2.1639272822260128e-06,0.004285165003813033
M5_h28_tirex_vs_lightgbm_direct,Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,-1.4132845313998288e-05,-0.027883515781625248
M5_h28_tirex_vs_lightgbm_direct,Favorita_h28_moirai2_vs_lightgbm_direct,-9.24534762172791e-06,-0.022362550230704596
M5_h28_tirex_vs_lightgbm_direct,Favorita_h28_timesfm25_vs_lightgbm_direct,-1.2554642349043162e-05,-0.03223083281703584
M5_h28_tirex_vs_lightgbm_direct,Favorita_h28_tirex_vs_lightgbm_direct,-2.80608476508593e-06,-0.006173302834954151
M5_h28_tirex_vs_lightgbm_direct,Favorita_h7_chronos2_vs_lightgbm_cov,3.346429669653046e-06,0.01897256879334387
M5_h28_tirex_vs_lightgbm_direct,Favorita_h7_chronos_bolt_tiny_vs_lightgbm_cov,-1.883330634386282e-05,-0.0437979159371397
M5_h28_tirex_vs_lightgbm_direct,Favorita_h7_moirai2_vs_lightgbm_cov,-3.3544355395403713e-06,-0.02333482830778697
M5_h28_tirex_vs_lightgbm_direct,Favorita_h7_timesfm25_vs_lightgbm_cov,-9.425390838755517e-06,-0.033876798638245005
M5_h28_tirex_vs_lightgbm_direct,Favorita_h7_tirex_vs_lightgbm_cov,1.9275025157985662e-06,0.009934338755570444
M5_h28_tirex_vs_lightgbm_direct,M5_h14_chronos2_vs_lightgbm_cov,4.4647200412135504e-05,0.31745262028234755
M5_h28_tirex_vs_lightgbm_direct,M5_h14_chronos_bolt_tiny_vs_lightgbm_cov,0.00011169858052740829,0.6224520233973683
M5_h28_tirex_vs_lightgbm_direct,M5_h14_moirai2_vs_lightgbm_cov,6.183723443295068e-05,0.3679663038746733
M5_h28_tirex_vs_lightgbm_direct,M5_h14_timesfm25_vs_lightgbm_cov,9.720426182384705e-05,0.60788317987272
M5_h28_tirex_vs_lightgbm_direct,M5_h14_tirex_vs_lightgbm_cov,8.278899020807455e-05,0.5640030571040633
M5_h28_tirex_vs_lightgbm_direct,M5_h28_chronos2_vs_lightgbm_direct,0.0002045976802562478,0.8968835920828444
M5_h28_tirex_vs_lightgbm_direct,M5_h28_chronos_bolt_tiny_vs_lightgbm_direct,0.0002528212718323798,0.9662764172665073
M5_h28_tirex_vs_lightgbm_direct,M5_h28_moirai2_vs_lightgbm_direct,0.00013272779470024305,0.6676301751104039
M5_h28_tirex_vs_lightgbm_direct,M5_h28_timesfm25_vs_lightgbm_direct,0.0001873986948730394,0.8314193780868185
M5_h28_tirex_vs_lightgbm_direct,M5_h28_tirex_vs_lightgbm_direct,0.000279338984715368,0.9999999999999998
M5_h28_tirex_vs_lightgbm_direct,M5_h7_chronos2_vs_lightgbm_cov,2.8533507857294676e-05,0.21835803289601413
M5_h28_tirex_vs_lightgbm_direct,M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,7.691305514382007e-05,0.513208341536919
M5_h28_tirex_vs_lightgbm_direct,M5_h7_moirai2_vs_lightgbm_cov,4.933657612288059e-05,0.3498315487722446
M5_h28_tirex_vs_lightgbm_direct,M5_h7_timesfm25_vs_lightgbm_cov,7.44301547667895e-05,0.544874509987129
M5_h28_tirex_vs_lightgbm_direct,M5_h7_tirex_vs_lightgbm_cov,5.5739057333969674e-05,0.408762422157489
M5_h28_tirex_vs_lightgbm_direct,Rohlik_h14_chronos2_vs_lightgbm_cov,-2.0500921482593424e-06,-0.01202071967798001
M5_h28_tirex_vs_lightgbm_direct,Rohlik_h14_chronos_bolt_tiny_vs_lightgbm_cov,-2.1892671225337713e-06,-0.013921190294752365
M5_h28_tirex_vs_lightgbm_direct,Rohlik_h14_moirai2_vs_lightgbm_cov,-2.676173911100905e-06,-0.013128371079651074
M5_h28_tirex_vs_lightgbm_direct,Rohlik_h14_timesfm25_vs_lightgbm_cov,-2.349543991662566e-06,-0.010919813068564833
M5_h28_tirex_vs_lightgbm_direct,Rohlik_h14_tirex_vs_lightgbm_cov,-2.707178594309262e-06,-0.011554791571605397
M5_h28_tirex_vs_lightgbm_direct,Rohlik_h28_chronos2_vs_lightgbm_cov,-9.011826122404462e-06,-0.041978862639559036
M5_h28_tirex_vs_lightgbm_direct,Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,-9.255717372895006e-06,-0.04352166038338541
M5_h28_tirex_vs_lightgbm_direct,Rohlik_h28_moirai2_vs_lightgbm_cov,-1.1076455159082313e-05,-0.0452201023042082
M5_h28_tirex_vs_lightgbm_direct,Rohlik_h28_timesfm25_vs_lightgbm_cov,-1.0021836520594725e-05,-0.03961178046584438
M5_h28_tirex_vs_lightgbm_direct,Rohlik_h28_tirex_vs_lightgbm_cov,-8.382322028462306e-06,-0.03149157686755459
M5_h28_tirex_vs_lightgbm_direct,Rohlik_h7_chronos2_vs_lightgbm_cov,-2.0069412841939055e-07,-0.0011327264108473912
M5_h28_tirex_vs_lightgbm_direct,Rohlik_h7_chronos_bolt_tiny_vs_lightgbm_cov,-1.4652159622352635e-06,-0.008501875415101046
M5_h28_tirex_vs_lightgbm_direct,Rohlik_h7_moirai2_vs_lightgbm_cov,-4.543789755003275e-06,-0.020545686751403516
M5_h28_tirex_vs_lightgbm_direct,Rohlik_h7_timesfm25_vs_lightgbm_cov,-2.8097720085996886e-06,-0.013524112274054968
M5_h28_tirex_vs_lightgbm_direct,Rohlik_h7_tirex_vs_lightgbm_cov,-1.784745477914873e-06,-0.008451974028887952
M5_h7_chronos2_vs_lightgbm_cov,Favorita_h14_chronos2_vs_lightgbm_cov,1.2587452876884321e-06,0.014319392507837958
M5_h7_chronos2_vs_lightgbm_cov,Favorita_h14_chronos_bolt_tiny_vs_lightgbm_cov,-1.3641170482233132e-06,-0.006994381759820284
M5_h7_chronos2_vs_lightgbm_cov,Favorita_h14_moirai2_vs_lightgbm_cov,5.988200865879145e-07,0.00813240035587651
M5_h7_chronos2_vs_lightgbm_cov,Favorita_h14_timesfm25_vs_lightgbm_cov,-1.4678735026883684e-06,-0.010068012031061868
M5_h7_chronos2_vs_lightgbm_cov,Favorita_h14_tirex_vs_lightgbm_cov,1.3743083120620416e-06,0.01662681161591461
M5_h7_chronos2_vs_lightgbm_cov,Favorita_h28_chronos2_vs_lightgbm_direct,6.257344444873246e-06,0.02648869155961737
M5_h7_chronos2_vs_lightgbm_cov,Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,5.468535988405001e-06,0.023063996237656762
M5_h7_chronos2_vs_lightgbm_cov,Favorita_h28_moirai2_vs_lightgbm_direct,5.8124227182648935e-06,0.030053899709264562
M5_h7_chronos2_vs_lightgbm_cov,Favorita_h28_timesfm25_vs_lightgbm_direct,4.673403297253522e-06,0.025647556790000876
M5_h7_chronos2_vs_lightgbm_cov,Favorita_h28_tirex_vs_lightgbm_direct,6.567836073352245e-06,0.030887635111138807
M5_h7_chronos2_vs_lightgbm_cov,Favorita_h7_chronos2_vs_lightgbm_cov,2.124827790304857e-06,0.025752163987170337
M5_h7_chronos2_vs_lightgbm_cov,Favorita_h7_chronos_bolt_tiny_vs_lightgbm_cov,-7.240722985719883e-07,-0.003599601009060725
M5_h7_chronos2_vs_lightgbm_cov,Favorita_h7_moirai2_vs_lightgbm_cov,1.803657180259311e-06,0.026821601851991672
M5_h7_chronos2_vs_lightgbm_cov,Favorita_h7_timesfm25_vs_lightgbm_cov,-6.890372393915322e-07,-0.005294089100155464
M5_h7_chronos2_vs_lightgbm_cov,Favorita_h7_tirex_vs_lightgbm_cov,2.8096241683102895e-06,0.03095549826315617
M5_h7_chronos2_vs_lightgbm_cov,M5_h14_chronos2_vs_lightgbm_cov,5.822769744374335e-05,0.8850338027125391
M5_h7_chronos2_vs_lightgbm_cov,M5_h14_chronos_bolt_tiny_vs_lightgbm_cov,4.779802678429712e-05,0.5693951380583804
M5_h7_chronos2_vs_lightgbm_cov,M5_h14_moirai2_vs_lightgbm_cov,5.254151211626979e-05,0.6683533309771609
M5_h7_chronos2_vs_lightgbm_cov,M5_h14_timesfm25_vs_lightgbm_cov,5.1311961460555814e-05,0.6859603191617765
M5_h7_chronos2_vs_lightgbm_cov,M5_h14_tirex_vs_lightgbm_cov,5.196700997583526e-05,0.7568018053404806
M5_h7_chronos2_vs_lightgbm_cov,M5_h28_chronos2_vs_lightgbm_direct,3.740641320047276e-05,0.3505314567881231
M5_h7_chronos2_vs_lightgbm_cov,M5_h28_chronos_bolt_tiny_vs_lightgbm_direct,3.113384810802936e-05,0.25437013953009274
M5_h7_chronos2_vs_lightgbm_cov,M5_h28_moirai2_vs_lightgbm_direct,3.821451636307387e-05,0.4109112236043576
M5_h7_chronos2_vs_lightgbm_cov,M5_h28_timesfm25_vs_lightgbm_direct,3.7232929419085997e-05,0.3531232760061827
M5_h7_chronos2_vs_lightgbm_cov,M5_h28_tirex_vs_lightgbm_direct,2.8533507857294676e-05,0.21835803289601413
M5_h7_chronos2_vs_lightgbm_cov,M5_h7_chronos2_vs_lightgbm_cov,6.112803506108122e-05,1.0
M5_h7_chronos2_vs_lightgbm_cov,M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,5.341814529327521e-05,0.761952689211068
M5_h7_chronos2_vs_lightgbm_cov,M5_h7_moirai2_vs_lightgbm_cov,5.627703276448154e-05,0.8530347319369048
M5_h7_chronos2_vs_lightgbm_cov,M5_h7_timesfm25_vs_lightgbm_cov,5.233419606516583e-05,0.8189901599506382
M5_h7_chronos2_vs_lightgbm_cov,M5_h7_tirex_vs_lightgbm_cov,5.5738462935625476e-05,0.8737996972414094
M5_h7_chronos2_vs_lightgbm_cov,Rohlik_h14_chronos2_vs_lightgbm_cov,-2.697235785943215e-06,-0.033808161758009804
M5_h7_chronos2_vs_lightgbm_cov,Rohlik_h14_chronos_bolt_tiny_vs_lightgbm_cov,-3.2309200824451574e-06,-0.04391869106108146
M5_h7_chronos2_vs_lightgbm_cov,Rohlik_h14_moirai2_vs_lightgbm_cov,-2.3575780418161526e-06,-0.024723397206779615
M5_h7_chronos2_vs_lightgbm_cov,Rohlik_h14_timesfm25_vs_lightgbm_cov,-1.8903640643555076e-06,-0.018781169537490348
M5_h7_chronos2_vs_lightgbm_cov,Rohlik_h14_tirex_vs_lightgbm_cov,-1.5369130393332565e-06,-0.014022971812246864
M5_h7_chronos2_vs_lightgbm_cov,Rohlik_h28_chronos2_vs_lightgbm_cov,-4.476034171947522e-06,-0.044571455339872126
M5_h7_chronos2_vs_lightgbm_cov,Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,-6.196697128059809e-06,-0.06228754272708108
M5_h7_chronos2_vs_lightgbm_cov,Rohlik_h28_moirai2_vs_lightgbm_cov,-5.715763486912462e-06,-0.04988276907945707
M5_h7_chronos2_vs_lightgbm_cov,Rohlik_h28_timesfm25_vs_lightgbm_cov,-4.6910338889627255e-06,-0.03963612387231008
M5_h7_chronos2_vs_lightgbm_cov,Rohlik_h28_tirex_vs_lightgbm_cov,-3.459724126668277e-06,-0.02778542816735743
M5_h7_chronos2_vs_lightgbm_cov,Rohlik_h7_chronos2_vs_lightgbm_cov,-2.7570351947819673e-06,-0.033264287632649416
M5_h7_chronos2_vs_lightgbm_cov,Rohlik_h7_chronos_bolt_tiny_vs_lightgbm_cov,-2.870568175746977e-06,-0.035606273086829475
M5_h7_chronos2_vs_lightgbm_cov,Rohlik_h7_moirai2_vs_lightgbm_cov,-1.9290598694251317e-06,-0.01864634425661953
M5_h7_chronos2_vs_lightgbm_cov,Rohlik_h7_timesfm25_vs_lightgbm_cov,-1.3420530305473674e-06,-0.013808703998051468
M5_h7_chronos2_vs_lightgbm_cov,Rohlik_h7_tirex_vs_lightgbm_cov,-1.3329563617374707e-06,-0.013494082240404486
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h14_chronos2_vs_lightgbm_cov,2.0765116648283687e-07,0.00205968472405141
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h14_chronos_bolt_tiny_vs_lightgbm_cov,-5.727023354517522e-06,-0.025603909726077068
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h14_moirai2_vs_lightgbm_cov,-9.796060265088937e-07,-0.01159987945621038
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h14_timesfm25_vs_lightgbm_cov,-3.4136531167842367e-06,-0.020415222590842077
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h14_tirex_vs_lightgbm_cov,1.9779873834992587e-08,0.00020865459686587819
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h28_chronos2_vs_lightgbm_direct,6.9724084462639065e-06,0.025735517258710785
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,3.199476301233661e-06,0.01176581508464862
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h28_moirai2_vs_lightgbm_direct,5.483873978952398e-06,0.024723545099949625
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h28_timesfm25_vs_lightgbm_direct,4.419415016325106e-06,0.02114740893274152
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h28_tirex_vs_lightgbm_direct,6.816149109066995e-06,0.02794995241395855
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h7_chronos2_vs_lightgbm_cov,2.555780052191482e-06,0.02700804226226624
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h7_chronos_bolt_tiny_vs_lightgbm_cov,-4.176869732933702e-06,-0.01810518638345627
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h7_moirai2_vs_lightgbm_cov,1.3451030646941422e-06,0.01744078046767226
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h7_timesfm25_vs_lightgbm_cov,-1.1904213428880323e-06,-0.007974966981688984
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Favorita_h7_tirex_vs_lightgbm_cov,2.7963334246336754e-06,0.02686322561737867
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,M5_h14_chronos2_vs_lightgbm_cov,5.337648202009371e-05,0.7073914806043232
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,M5_h14_chronos_bolt_tiny_vs_lightgbm_cov,8.548221519482883e-05,0.8878900540301649
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,M5_h14_moirai2_vs_lightgbm_cov,6.938789313416292e-05,0.7696032399281444
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,M5_h14_timesfm25_vs_lightgbm_cov,6.46178623537318e-05,0.7532039712556385
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,M5_h14_tirex_vs_lightgbm_cov,6.5971043481695e-05,0.83769788755893
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,M5_h28_chronos2_vs_lightgbm_direct,5.275464167813845e-05,0.43104364383777705
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,M5_h28_chronos_bolt_tiny_vs_lightgbm_direct,8.466482330205008e-05,0.6031369967929427
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,M5_h28_moirai2_vs_lightgbm_direct,4.8778717658478305e-05,0.457329958740122
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,M5_h28_timesfm25_vs_lightgbm_direct,4.7325094606171196e-05,0.3913544402172574
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,M5_h28_tirex_vs_lightgbm_direct,7.691305514382007e-05,0.513208341536919
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,M5_h7_chronos2_vs_lightgbm_cov,5.341814529327521e-05,0.761952689211068
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,8.040464927572379e-05,1.0
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,M5_h7_moirai2_vs_lightgbm_cov,6.732246178608182e-05,0.8897646524466388
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,M5_h7_timesfm25_vs_lightgbm_cov,6.560891204895768e-05,0.895232004532825
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,M5_h7_tirex_vs_lightgbm_cov,6.537831027255404e-05,0.893655701390231
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h14_chronos2_vs_lightgbm_cov,-9.753148968946765e-07,-0.010659262049405814
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h14_chronos_bolt_tiny_vs_lightgbm_cov,-6.233017298924626e-07,-0.0073875620464604295
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h14_moirai2_vs_lightgbm_cov,-3.544189839780017e-07,-0.0032406988990714607
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h14_timesfm25_vs_lightgbm_cov,-3.6005133524039655e-07,-0.0031190421449251065
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h14_tirex_vs_lightgbm_cov,7.228923433673121e-07,0.005751008740602871
M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,Rohlik_h28_chronos2_vs_lightgbm_cov,-4.087410480484092e-06,-0.03548879982814117
