run_id,panel_id,dataset,horizon,model_name,trial,protocol,validation_start_idx,validation_horizon,validation_WAPE_aggregate,params_json,source_run_dir
source_b_v1_13_tuned_lightgbm_cov_100,favorita_top_volume_100_20260714,Favorita,28,lightgbm_tuned_cov,0,recursive,1315,28,0.2575547099113464,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""min_child_samples"": 20, ""n_estimators"": 300, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20260742, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 1.0, ""tweedie_variance_power"": 1.1, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,favorita_top_volume_100_20260714,Favorita,28,lightgbm_tuned_cov,1,recursive,1315,28,0.2573558092117309,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.04, ""min_child_samples"": 10, ""n_estimators"": 600, ""num_leaves"": 127, ""objective"": ""tweedie"", ""random_state"": 20260743, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.2, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,favorita_top_volume_100_20260714,Favorita,28,lightgbm_tuned_cov,2,recursive,1315,28,0.2661575675010681,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.015, ""min_child_samples"": 100, ""n_estimators"": 600, ""num_leaves"": 127, ""objective"": ""tweedie"", ""random_state"": 20260744, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0, ""subsample"": 0.7, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.2, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,favorita_top_volume_100_20260714,Favorita,28,lightgbm_tuned_cov,3,recursive,1315,28,0.2622252702713012,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.06, ""min_child_samples"": 100, ""n_estimators"": 900, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20260745, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.85, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.2, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,favorita_top_volume_100_20260714,Favorita,28,lightgbm_tuned_cov,4,recursive,1315,28,0.2622315287590027,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.04, ""min_child_samples"": 100, ""n_estimators"": 900, ""num_leaves"": 127, ""objective"": ""tweedie"", ""random_state"": 20260746, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""subsample"": 0.85, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.2, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,favorita_top_volume_100_20260714,Favorita,28,lightgbm_tuned_cov,5,recursive,1315,28,0.2638395130634308,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.025, ""min_child_samples"": 10, ""n_estimators"": 600, ""num_leaves"": 15, ""objective"": ""tweedie"", ""random_state"": 20260747, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.85, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.4, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,favorita_top_volume_100_20260714,Favorita,28,lightgbm_tuned_cov,6,recursive,1315,28,0.2623863816261291,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.015, ""min_child_samples"": 10, ""n_estimators"": 900, ""num_leaves"": 15, ""objective"": ""tweedie"", ""random_state"": 20260748, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.7, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.05, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,favorita_top_volume_100_20260714,Favorita,28,lightgbm_tuned_cov,7,recursive,1315,28,0.2646491527557373,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.015, ""min_child_samples"": 10, ""n_estimators"": 300, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20260749, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.7, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.1, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,favorita_top_volume_100_20260714,Favorita,28,lightgbm_tuned_cov,8,recursive,1315,28,0.2613126039505005,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.08, ""min_child_samples"": 50, ""n_estimators"": 150, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20260750, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.1, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,favorita_top_volume_100_20260714,Favorita,28,lightgbm_tuned_cov,9,recursive,1315,28,0.2576611340045929,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.025, ""min_child_samples"": 50, ""n_estimators"": 900, ""num_leaves"": 127, ""objective"": ""tweedie"", ""random_state"": 20260751, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.4, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_direct_100,favorita_top_volume_100_20260714,Favorita,28,lightgbm_tuned_direct,0,direct,1315,28,0.2448938935995102,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""min_child_samples"": 20, ""n_estimators"": 300, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20261742, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 1.0, ""tweedie_variance_power"": 1.1, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_v1_13_tuned_lightgbm_direct_100,favorita_top_volume_100_20260714,Favorita,28,lightgbm_tuned_direct,1,direct,1315,28,0.2474992424249649,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.08, ""min_child_samples"": 10, ""n_estimators"": 300, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20261743, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.1, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_v1_13_tuned_lightgbm_direct_100,favorita_top_volume_100_20260714,Favorita,28,lightgbm_tuned_direct,2,direct,1315,28,0.2464960217475891,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.04, ""min_child_samples"": 100, ""n_estimators"": 900, ""num_leaves"": 31, ""objective"": ""tweedie"", ""random_state"": 20261744, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.2, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_v1_13_tuned_lightgbm_direct_100,favorita_top_volume_100_20260714,Favorita,28,lightgbm_tuned_direct,3,direct,1315,28,0.2437560856342315,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.015, ""min_child_samples"": 10, ""n_estimators"": 600, ""num_leaves"": 31, ""objective"": ""tweedie"", ""random_state"": 20261745, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 0.7, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.05, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_v1_13_tuned_lightgbm_direct_100,favorita_top_volume_100_20260714,Favorita,28,lightgbm_tuned_direct,4,direct,1315,28,0.2440503984689712,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.08, ""min_child_samples"": 20, ""n_estimators"": 150, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20261746, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 0.7, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.2, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_v1_13_tuned_lightgbm_direct_100,favorita_top_volume_100_20260714,Favorita,28,lightgbm_tuned_direct,5,direct,1315,28,0.2595165371894836,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""min_child_samples"": 50, ""n_estimators"": 900, ""num_leaves"": 127, ""objective"": ""tweedie"", ""random_state"": 20261747, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.4, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_v1_13_tuned_lightgbm_direct_100,favorita_top_volume_100_20260714,Favorita,28,lightgbm_tuned_direct,6,direct,1315,28,0.2475398778915405,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""min_child_samples"": 20, ""n_estimators"": 300, ""num_leaves"": 15, ""objective"": ""tweedie"", ""random_state"": 20261748, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.05, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_v1_13_tuned_lightgbm_direct_100,favorita_top_volume_100_20260714,Favorita,28,lightgbm_tuned_direct,7,direct,1315,28,0.2461407333612442,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.04, ""min_child_samples"": 10, ""n_estimators"": 600, ""num_leaves"": 15, ""objective"": ""tweedie"", ""random_state"": 20261749, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.85, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.1, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_v1_13_tuned_lightgbm_direct_100,favorita_top_volume_100_20260714,Favorita,28,lightgbm_tuned_direct,8,direct,1315,28,0.2493525594472885,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.08, ""min_child_samples"": 100, ""n_estimators"": 600, ""num_leaves"": 31, ""objective"": ""tweedie"", ""random_state"": 20261750, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""subsample"": 0.7, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.1, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_v1_13_tuned_lightgbm_direct_100,favorita_top_volume_100_20260714,Favorita,28,lightgbm_tuned_direct,9,direct,1315,28,0.2421485036611557,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.025, ""min_child_samples"": 10, ""n_estimators"": 900, ""num_leaves"": 31, ""objective"": ""tweedie"", ""random_state"": 20261751, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""subsample"": 0.7, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.4, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_v1_13_tuned_lightgbm_cov_100,m5_top_volume_100_20260714,M5,7,lightgbm_tuned_cov,0,recursive,1523,7,0.4370785355567932,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""min_child_samples"": 20, ""n_estimators"": 300, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20260721, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 1.0, ""tweedie_variance_power"": 1.1, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,m5_top_volume_100_20260714,M5,7,lightgbm_tuned_cov,1,recursive,1523,7,0.4296849370002746,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.015, ""min_child_samples"": 20, ""n_estimators"": 900, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20260722, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.85, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.1, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,m5_top_volume_100_20260714,M5,7,lightgbm_tuned_cov,2,recursive,1523,7,0.4355613589286804,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.04, ""min_child_samples"": 50, ""n_estimators"": 600, ""num_leaves"": 15, ""objective"": ""tweedie"", ""random_state"": 20260723, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.05, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,m5_top_volume_100_20260714,M5,7,lightgbm_tuned_cov,3,recursive,1523,7,0.4375673532485962,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.015, ""min_child_samples"": 100, ""n_estimators"": 600, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20260724, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.05, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,m5_top_volume_100_20260714,M5,7,lightgbm_tuned_cov,4,recursive,1523,7,0.4227163195610046,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.04, ""min_child_samples"": 50, ""n_estimators"": 900, ""num_leaves"": 31, ""objective"": ""tweedie"", ""random_state"": 20260725, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.1, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,m5_top_volume_100_20260714,M5,7,lightgbm_tuned_cov,5,recursive,1523,7,0.411374419927597,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.06, ""min_child_samples"": 10, ""n_estimators"": 600, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20260726, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.7, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.4, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,m5_top_volume_100_20260714,M5,7,lightgbm_tuned_cov,6,recursive,1523,7,0.428622156381607,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.04, ""min_child_samples"": 10, ""n_estimators"": 150, ""num_leaves"": 127, ""objective"": ""tweedie"", ""random_state"": 20260727, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.85, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.05, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,m5_top_volume_100_20260714,M5,7,lightgbm_tuned_cov,7,recursive,1523,7,0.4269628524780273,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.025, ""min_child_samples"": 10, ""n_estimators"": 600, ""num_leaves"": 31, ""objective"": ""tweedie"", ""random_state"": 20260728, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.85, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.2, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,m5_top_volume_100_20260714,M5,7,lightgbm_tuned_cov,8,recursive,1523,7,0.4304261803627014,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.06, ""min_child_samples"": 100, ""n_estimators"": 900, ""num_leaves"": 15, ""objective"": ""tweedie"", ""random_state"": 20260729, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.85, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.05, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,m5_top_volume_100_20260714,M5,7,lightgbm_tuned_cov,9,recursive,1523,7,0.4268520772457123,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.06, ""min_child_samples"": 10, ""n_estimators"": 900, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20260730, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.7, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.05, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_direct_100,m5_top_volume_100_20260714,M5,7,lightgbm_tuned_direct,0,direct,1523,7,0.4279187321662903,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""min_child_samples"": 20, ""n_estimators"": 300, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20261721, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 1.0, ""tweedie_variance_power"": 1.1, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_v1_13_tuned_lightgbm_direct_100,m5_top_volume_100_20260714,M5,7,lightgbm_tuned_direct,1,direct,1523,7,0.415741354227066,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.015, ""min_child_samples"": 50, ""n_estimators"": 900, ""num_leaves"": 127, ""objective"": ""tweedie"", ""random_state"": 20261722, ""reg_alpha"": 0.01, ""reg_lambda"": 0.0, ""subsample"": 0.7, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.4, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_v1_13_tuned_lightgbm_direct_100,m5_top_volume_100_20260714,M5,7,lightgbm_tuned_direct,2,direct,1523,7,0.4233813881874084,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.025, ""min_child_samples"": 20, ""n_estimators"": 900, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20261723, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.4, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_v1_13_tuned_lightgbm_direct_100,m5_top_volume_100_20260714,M5,7,lightgbm_tuned_direct,3,direct,1523,7,0.4346089661121368,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.06, ""min_child_samples"": 10, ""n_estimators"": 300, ""num_leaves"": 31, ""objective"": ""tweedie"", ""random_state"": 20261724, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.85, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.05, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_v1_13_tuned_lightgbm_direct_100,m5_top_volume_100_20260714,M5,7,lightgbm_tuned_direct,4,direct,1523,7,0.4316093921661377,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.04, ""min_child_samples"": 100, ""n_estimators"": 150, ""num_leaves"": 127, ""objective"": ""tweedie"", ""random_state"": 20261725, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.1, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_v1_13_tuned_lightgbm_direct_100,m5_top_volume_100_20260714,M5,7,lightgbm_tuned_direct,5,direct,1523,7,0.4153258204460144,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.025, ""min_child_samples"": 20, ""n_estimators"": 900, ""num_leaves"": 127, ""objective"": ""tweedie"", ""random_state"": 20261726, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.05, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_v1_13_tuned_lightgbm_direct_100,m5_top_volume_100_20260714,M5,7,lightgbm_tuned_direct,6,direct,1523,7,0.4090490341186523,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.08, ""min_child_samples"": 10, ""n_estimators"": 150, ""num_leaves"": 127, ""objective"": ""tweedie"", ""random_state"": 20261727, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 0.7, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.1, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_v1_13_tuned_lightgbm_direct_100,m5_top_volume_100_20260714,M5,7,lightgbm_tuned_direct,7,direct,1523,7,0.4248887002468109,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.025, ""min_child_samples"": 100, ""n_estimators"": 150, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20261728, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.05, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_v1_13_tuned_lightgbm_direct_100,m5_top_volume_100_20260714,M5,7,lightgbm_tuned_direct,8,direct,1523,7,0.4220316708087921,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.015, ""min_child_samples"": 10, ""n_estimators"": 300, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20261729, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""subsample"": 0.85, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.05, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_v1_13_tuned_lightgbm_direct_100,m5_top_volume_100_20260714,M5,7,lightgbm_tuned_direct,9,direct,1523,7,0.4358974993228912,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.08, ""min_child_samples"": 100, ""n_estimators"": 300, ""num_leaves"": 15, ""objective"": ""tweedie"", ""random_state"": 20261730, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""subsample"": 0.7, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.2, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_v1_13_tuned_lightgbm_cov_100,m5_top_volume_100_20260714,M5,14,lightgbm_tuned_cov,0,recursive,1516,14,0.3971957862377167,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""min_child_samples"": 20, ""n_estimators"": 300, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20260728, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 1.0, ""tweedie_variance_power"": 1.1, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,m5_top_volume_100_20260714,M5,14,lightgbm_tuned_cov,1,recursive,1516,14,0.3806891143321991,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.06, ""min_child_samples"": 10, ""n_estimators"": 900, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20260729, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.1, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,m5_top_volume_100_20260714,M5,14,lightgbm_tuned_cov,2,recursive,1516,14,0.4060760736465454,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.025, ""min_child_samples"": 50, ""n_estimators"": 150, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20260730, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.05, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,m5_top_volume_100_20260714,M5,14,lightgbm_tuned_cov,3,recursive,1516,14,0.4049233496189117,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.06, ""min_child_samples"": 100, ""n_estimators"": 150, ""num_leaves"": 15, ""objective"": ""tweedie"", ""random_state"": 20260731, ""reg_alpha"": 1.0, ""reg_lambda"": 5.0, ""subsample"": 0.85, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.4, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,m5_top_volume_100_20260714,M5,14,lightgbm_tuned_cov,4,recursive,1516,14,0.3818099200725555,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.08, ""min_child_samples"": 10, ""n_estimators"": 150, ""num_leaves"": 127, ""objective"": ""tweedie"", ""random_state"": 20260732, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.85, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.1, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,m5_top_volume_100_20260714,M5,14,lightgbm_tuned_cov,5,recursive,1516,14,0.3984617888927459,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.025, ""min_child_samples"": 50, ""n_estimators"": 150, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20260733, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.4, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,m5_top_volume_100_20260714,M5,14,lightgbm_tuned_cov,6,recursive,1516,14,0.3931237459182739,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.08, ""min_child_samples"": 50, ""n_estimators"": 300, ""num_leaves"": 127, ""objective"": ""tweedie"", ""random_state"": 20260734, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.7, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.2, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,m5_top_volume_100_20260714,M5,14,lightgbm_tuned_cov,7,recursive,1516,14,0.399594783782959,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.04, ""min_child_samples"": 50, ""n_estimators"": 150, ""num_leaves"": 127, ""objective"": ""tweedie"", ""random_state"": 20260735, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 0.7, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.05, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,m5_top_volume_100_20260714,M5,14,lightgbm_tuned_cov,8,recursive,1516,14,0.3860974609851837,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.015, ""min_child_samples"": 10, ""n_estimators"": 600, ""num_leaves"": 127, ""objective"": ""tweedie"", ""random_state"": 20260736, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.2, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_cov_100,m5_top_volume_100_20260714,M5,14,lightgbm_tuned_cov,9,recursive,1516,14,0.3794180750846863,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.06, ""min_child_samples"": 10, ""n_estimators"": 900, ""num_leaves"": 31, ""objective"": ""tweedie"", ""random_state"": 20260737, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.85, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.2, ""verbosity"": -1}",source_b_v1_13_tuned_lightgbm_cov_100
