run_id,panel_id,dataset,horizon,model_name,hardware,runtime_sec,wall_clock_sec,cost_usd,co2_kg,series_per_second,n_eval_origins,train_fraction,train_window_days,series_selection,model_params_json,source_run_dir
source_b_v1_7_tirex_batched_m5_rohlik_100,m5_top_volume_100_20260714,M5,28,tirex,M_SERIES_MAC,145.39036202430725,145.39036583900452,0.0002423172700405,0.0007875311276316,0.6878035009176289,13,0.8,365,top_volume,"{""device"": ""cpu"", ""protocol"": ""zero_shot_univariate_batched""}",source_b_v1_7_tirex_batched_m5_rohlik_100
source_b_repair_fm_chronos2_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,7,chronos2,M_SERIES_MAC,149.97399592399597,149.97399878501892,0.0002499566598733,0.0008123591445883,0.6667822603771799,40,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_chronos2_m5_rohlik_100
source_b_repair_fm_chronos_bolt_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,7,chronos_bolt_tiny,M_SERIES_MAC,39.363911151885986,39.3639121055603,6.560651858647664e-05,0.000213221185406,2.540397970469681,40,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_chronos_bolt_m5_rohlik_100
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,7,lightgbm_cov,M_SERIES_MAC,2.6832029819488525,2.683204889297486,4.472004969914754e-06,1.4534016152222951e-05,37.268891199341326,40,0.8,365,top_volume,"{""n_estimators"": 300, ""protocol"": ""recursive""}",source_b_repair_baselines_m5_rohlik_100_v2
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,7,lightgbm_direct,M_SERIES_MAC,18.67209005355835,18.672091007232662,3.112015008926392e-05,0.0001011404877901,5.355586852525004,40,0.8,365,top_volume,"{""n_estimators_per_head"": 300, ""protocol"": ""direct""}",source_b_repair_baselines_m5_rohlik_100_v2
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,7,lightgbm_direct_scaled,M_SERIES_MAC,18.59568500518799,18.59568500518799,3.0992808341979985e-05,0.0001007266271114,5.3775916279556855,40,0.8,365,top_volume,"{""n_estimators_per_head"": 300, ""protocol"": ""direct_scaled""}",source_b_repair_baselines_m5_rohlik_100_v2
source_b_v1_13_tuned_lightgbm_cov_100,rohlik_top_volume_100_20260714,Rohlik,7,lightgbm_tuned_cov,M_SERIES_MAC,62.36977410316467,62.36977410316467,0.0001039496235052,0.0003378362763921,1.6033407437806633,40,0.8,365,top_volume,"{""protocol"": ""recursive_tuned"", ""selected_params"": {""colsample_bytree"": 0.7, ""learning_rate"": 0.06, ""min_child_samples"": 100, ""n_estimators"": 900, ""num_leaves"": 15, ""objective"": ""tweedie"", ""random_state"": 20260729, ""reg_alpha"": 0.01, ""reg_lambda"": 1.0, ""subsample"": 0.85, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.05, ""verbosity"": -1}, ""tuning_trials"": 10}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_direct_100,rohlik_top_volume_100_20260714,Rohlik,7,lightgbm_tuned_direct,M_SERIES_MAC,475.0020890235901,475.0020899772644,0.0007916701483726,0.0025729279822111,0.210525389910514,40,0.8,365,top_volume,"{""protocol"": ""direct_tuned"", ""selected_params"": {""colsample_bytree"": 1.0, ""learning_rate"": 0.025, ""min_child_samples"": 20, ""n_estimators"": 900, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20261723, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.4, ""verbosity"": -1}, ""tuning_trials"": 10}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_repair_fm_moirai2_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,7,moirai2,M_SERIES_MAC,17.034268856048584,17.034271001815796,2.839044809341431e-05,9.22689563035965e-05,5.8705190604345585,40,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_moirai2_m5_rohlik_100
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,7,seasonal_naive,M_SERIES_MAC,0.0001516342163085,0.0001528263092041,2.5272369384765624e-10,8.213520050048827e-10,659481.7610062893,40,0.8,365,top_volume,{},source_b_repair_baselines_m5_rohlik_100_v2
source_b_v1_11_timesfm25_m5_rohlik_100_batched,rohlik_top_volume_100_20260714,Rohlik,7,timesfm25,M_SERIES_MAC,581.1968069076538,581.1968109607697,0.000968661344846,0.0031481493707497,0.1720587567093928,40,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate_batched""}",source_b_v1_11_timesfm25_m5_rohlik_100_batched
source_b_v1_7_tirex_batched_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,7,tirex,M_SERIES_MAC,369.57269310951233,369.57269501686096,0.0006159544885158,0.0020018520876765,0.2705827618339969,40,0.8,365,top_volume,"{""device"": ""cpu"", ""protocol"": ""zero_shot_univariate_batched""}",source_b_v1_7_tirex_batched_m5_rohlik_100
source_b_repair_fm_chronos2_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,14,chronos2,M_SERIES_MAC,74.33446788787842,74.33446788787842,0.0001238907798131,0.0004026450343926,1.345270946861877,20,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_chronos2_m5_rohlik_100
source_b_repair_fm_chronos_bolt_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,14,chronos_bolt_tiny,M_SERIES_MAC,19.35342001914978,19.35342001914978,3.225570003191631e-05,0.0001048310251037,5.167045405982623,20,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_chronos_bolt_m5_rohlik_100
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,14,lightgbm_cov,M_SERIES_MAC,2.783780097961426,2.7837822437286377,4.639633496602377e-06,1.5078808863957723e-05,35.92237765951069,20,0.8,365,top_volume,"{""n_estimators"": 300, ""protocol"": ""recursive""}",source_b_repair_baselines_m5_rohlik_100_v2
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,14,lightgbm_direct,M_SERIES_MAC,37.40281009674072,37.402812242507935,6.233801682790121e-05,0.0002025985546906,2.6735959074025293,20,0.8,365,top_volume,"{""n_estimators_per_head"": 300, ""protocol"": ""direct""}",source_b_repair_baselines_m5_rohlik_100_v2
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,14,lightgbm_direct_scaled,M_SERIES_MAC,73.00588011741638,73.0058810710907,0.0001216764668623,0.0003954485173026,1.3697526807315876,20,0.8,365,top_volume,"{""n_estimators_per_head"": 600, ""protocol"": ""direct_scaled""}",source_b_repair_baselines_m5_rohlik_100_v2
source_b_v1_13_tuned_lightgbm_cov_100,rohlik_top_volume_100_20260714,Rohlik,14,lightgbm_tuned_cov,M_SERIES_MAC,67.90734887123108,67.90735006332397,0.0001131789147853,0.0003678314730525,1.472594669976359,20,0.8,365,top_volume,"{""protocol"": ""recursive_tuned"", ""selected_params"": {""colsample_bytree"": 0.7, ""learning_rate"": 0.06, ""min_child_samples"": 10, ""n_estimators"": 900, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20260729, ""reg_alpha"": 0.1, ""reg_lambda"": 5.0, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.1, ""verbosity"": -1}, ""tuning_trials"": 10}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_direct_100,rohlik_top_volume_100_20260714,Rohlik,14,lightgbm_tuned_direct,M_SERIES_MAC,802.2780067920685,802.2780077457428,0.0013371300113201,0.0043456725367903,0.1246450720989509,20,0.8,365,top_volume,"{""protocol"": ""direct_tuned"", ""selected_params"": {""colsample_bytree"": 0.7, ""learning_rate"": 0.08, ""min_child_samples"": 10, ""n_estimators"": 150, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20261730, ""reg_alpha"": 0.01, ""reg_lambda"": 0.1, ""subsample"": 0.7, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.4, ""verbosity"": -1}, ""tuning_trials"": 10}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_repair_fm_moirai2_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,14,moirai2,M_SERIES_MAC,8.847919225692749,8.847919225692749,1.4746532042821249e-05,4.792622913916905e-05,11.302092328060384,20,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_moirai2_m5_rohlik_100
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,14,seasonal_naive,M_SERIES_MAC,0.0001568794250488,0.0001578330993652,2.6146570841471357e-10,8.497635523478191e-10,637432.2188449848,20,0.8,365,top_volume,{},source_b_repair_baselines_m5_rohlik_100_v2
source_b_v1_11_timesfm25_m5_rohlik_100_batched,rohlik_top_volume_100_20260714,Rohlik,14,timesfm25,M_SERIES_MAC,286.4721369743347,286.4721369743347,0.0004774535616238,0.0015517240752776,0.3490740881685086,20,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate_batched""}",source_b_v1_11_timesfm25_m5_rohlik_100_batched
source_b_v1_7_tirex_batched_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,14,tirex,M_SERIES_MAC,183.44178080558777,183.44178080558777,0.0003057363013426,0.0009936429793636,0.5451320825650965,20,0.8,365,top_volume,"{""device"": ""cpu"", ""protocol"": ""zero_shot_univariate_batched""}",source_b_v1_7_tirex_batched_m5_rohlik_100
source_b_repair_fm_chronos2_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,28,chronos2,M_SERIES_MAC,38.27492713928223,38.27492809295654,6.379154523213704e-05,0.0002073225220044,2.6126764300843894,10,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_chronos2_m5_rohlik_100
source_b_repair_fm_chronos_bolt_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,28,chronos_bolt_tiny,M_SERIES_MAC,10.184592247009276,10.184592962265016,1.6974320411682128e-05,5.516654133796691e-05,9.818753424258606,10,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_chronos_bolt_m5_rohlik_100
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,28,lightgbm_cov,M_SERIES_MAC,2.9011590480804443,2.9011590480804443,4.835265080134074e-06,1.571461151043574e-05,34.46898234213155,10,0.8,365,top_volume,"{""n_estimators"": 300, ""protocol"": ""recursive""}",source_b_repair_baselines_m5_rohlik_100_v2
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,28,lightgbm_direct,M_SERIES_MAC,73.87089705467224,73.87089920043945,0.0001231181617577,0.0004001340257128,1.3537130857635242,10,0.8,365,top_volume,"{""n_estimators_per_head"": 300, ""protocol"": ""direct""}",source_b_repair_baselines_m5_rohlik_100_v2
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,28,lightgbm_direct_scaled,M_SERIES_MAC,295.3951578140259,295.3951590061188,0.0004923252630233,0.0016000571048259,0.3385295843710402,10,0.8,365,top_volume,"{""n_estimators_per_head"": 1200, ""protocol"": ""direct_scaled""}",source_b_repair_baselines_m5_rohlik_100_v2
source_b_v1_13_tuned_lightgbm_cov_100,rohlik_top_volume_100_20260714,Rohlik,28,lightgbm_tuned_cov,M_SERIES_MAC,99.6896071434021,99.689608335495,0.000166149345239,0.0005399853720267,1.003113592936036,10,0.8,365,top_volume,"{""protocol"": ""recursive_tuned"", ""selected_params"": {""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""min_child_samples"": 20, ""n_estimators"": 300, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20260742, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 1.0, ""tweedie_variance_power"": 1.1, ""verbosity"": -1}, ""tuning_trials"": 10}",source_b_v1_13_tuned_lightgbm_cov_100
source_b_v1_13_tuned_lightgbm_direct_100,rohlik_top_volume_100_20260714,Rohlik,28,lightgbm_tuned_direct,M_SERIES_MAC,1065.4546401500702,1065.454641342163,0.0017757577335834,0.0057712126341462,0.0938566469483064,10,0.8,365,top_volume,"{""protocol"": ""direct_tuned"", ""selected_params"": {""colsample_bytree"": 0.85, ""learning_rate"": 0.08, ""min_child_samples"": 10, ""n_estimators"": 300, ""num_leaves"": 63, ""objective"": ""tweedie"", ""random_state"": 20261743, ""reg_alpha"": 1.0, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""subsample_freq"": 1, ""tweedie_variance_power"": 1.1, ""verbosity"": -1}, ""tuning_trials"": 10}",source_b_v1_13_tuned_lightgbm_direct_100
source_b_repair_fm_moirai2_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,28,moirai2,M_SERIES_MAC,4.691107988357544,4.691107988357544,7.81851331392924e-06,2.5410168270270028e-05,21.31692560652651,10,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_moirai2_m5_rohlik_100
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,28,seasonal_naive,M_SERIES_MAC,0.0001401901245117,0.0001411437988281,2.3365020751953124e-10,7.593631744384764e-10,713317.0068027211,10,0.8,365,top_volume,{},source_b_repair_baselines_m5_rohlik_100_v2
source_b_v1_11_timesfm25_m5_rohlik_100_batched,rohlik_top_volume_100_20260714,Rohlik,28,timesfm25,M_SERIES_MAC,143.0381281375885,143.03812909126282,0.0002383968802293,0.0007747898607452,0.6991142942237745,10,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate_batched""}",source_b_v1_11_timesfm25_m5_rohlik_100_batched
source_b_v1_7_tirex_batched_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,28,tirex,M_SERIES_MAC,166.33575081825256,166.33575201034546,0.0002772262513637,0.0009009853169322,0.6011936670744067,10,0.8,365,top_volume,"{""device"": ""cpu"", ""protocol"": ""zero_shot_univariate_batched""}",source_b_v1_7_tirex_batched_m5_rohlik_100
