run_id,panel_id,dataset,horizon,model_name,n_series,n_valid_wape,n_predictions,abs_y,abs_error,WAPE_mean,MAE_mean,sMAPE_mean,WAPE_aggregate,hardware,runtime_sec,wall_clock_sec,cost_usd,co2_kg,series_per_second,n_eval_origins,train_fraction,train_window_days,series_selection,model_params_json,source_run_dir
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,28,lightgbm_cov,100,99,28000,32220884.520508647,6727792.560864665,0.2614362666235467,240.2783057451666,32.14388255349982,0.2088022306334394,M_SERIES_MAC,2.9011590480804443,2.9011590480804443,4.835265080134074e-06,1.571461151043574e-05,34.46898234213155,10,0.8,365,top_volume,"{""n_estimators"": 300, ""protocol"": ""recursive""}",source_b_repair_baselines_m5_rohlik_100_v2
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,28,lightgbm_direct,100,99,28000,32220884.520508647,7016956.778112017,0.2702785742740382,250.6055992182863,32.347204049732454,0.2177766651205901,M_SERIES_MAC,73.87089705467224,73.87089920043945,0.0001231181617577,0.0004001340257128,1.3537130857635242,10,0.8,365,top_volume,"{""n_estimators_per_head"": 300, ""protocol"": ""direct""}",source_b_repair_baselines_m5_rohlik_100_v2
source_b_repair_baselines_m5_rohlik_100_v2,rohlik_top_volume_100_20260714,Rohlik,28,lightgbm_direct_scaled,100,99,28000,32220884.520508647,7212599.5173625965,0.2758707590175163,257.59283990580707,33.04326982990101,0.223848588413883,M_SERIES_MAC,295.3951578140259,295.3951590061188,0.0004923252630233,0.0016000571048259,0.3385295843710402,10,0.8,365,top_volume,"{""n_estimators_per_head"": 1200, ""protocol"": ""direct_scaled""}",source_b_repair_baselines_m5_rohlik_100_v2
source_b_repair_fm_chronos_bolt_m5_rohlik_100,m5_top_volume_100_20260714,M5,7,chronos_bolt_tiny,100,100,37800,1129388.0,354974.502491951,0.3595423772847556,9.390859854284418,52.5024470419101,0.3143069542902448,M_SERIES_MAC,55.64524531364441,55.64524817466736,9.274207552274068e-05,0.0003014117454489,1.797098735684424,54,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_chronos_bolt_m5_rohlik_100
source_b_repair_fm_chronos_bolt_m5_rohlik_100,m5_top_volume_100_20260714,M5,14,chronos_bolt_tiny,100,100,37800,1129388.0,373460.21943187714,0.3786905440235128,9.879899984970294,54.05457835674936,0.3306748605721658,M_SERIES_MAC,26.152524709701535,26.152525901794434,4.35875411828359e-05,0.0001416595088442,3.823722608429618,27,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_chronos_bolt_m5_rohlik_100
source_b_repair_fm_chronos_bolt_m5_rohlik_100,m5_top_volume_100_20260714,M5,28,chronos_bolt_tiny,100,100,36400,1085863.0,390690.8638000488,0.4105060021550533,10.73326548901233,57.18661092610251,0.3597975654387789,M_SERIES_MAC,13.178041219711304,13.178043127059937,2.1963402032852176e-05,7.138105660676956e-05,7.588381181447749,13,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_chronos_bolt_m5_rohlik_100
source_b_repair_fm_chronos_bolt_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,7,chronos_bolt_tiny,100,99,28000,32220884.520508647,6415774.235045552,0.2508787829194718,229.1347941087697,30.77907891209437,0.1991185012615622,M_SERIES_MAC,39.363911151885986,39.3639121055603,6.560651858647664e-05,0.000213221185406,2.540397970469681,40,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_chronos_bolt_m5_rohlik_100
source_b_repair_fm_chronos_bolt_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,14,chronos_bolt_tiny,100,99,28000,32220884.520508647,6592211.948592305,0.256771443207809,235.43614102115373,31.08699094878617,0.2045943817711258,M_SERIES_MAC,19.35342001914978,19.35342001914978,3.225570003191631e-05,0.0001048310251037,5.167045405982623,20,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_chronos_bolt_m5_rohlik_100
source_b_repair_fm_chronos_bolt_m5_rohlik_100,rohlik_top_volume_100_20260714,Rohlik,28,chronos_bolt_tiny,100,99,28000,32220884.520508647,6783235.594237447,0.2636924652260513,242.25841407990885,31.59083655609634,0.2105229479321061,M_SERIES_MAC,10.184592247009276,10.184592962265016,1.6974320411682128e-05,5.516654133796691e-05,9.818753424258606,10,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_chronos_bolt_m5_rohlik_100
source_b_repair_fm_chronos2_m5_rohlik_100,m5_top_volume_100_20260714,M5,7,chronos2,100,100,37800,1129388.0,331652.63058280945,0.3392440966349477,8.77387911594734,50.8218851550557,0.2936569456934281,M_SERIES_MAC,234.54396891593933,234.5439760684967,0.0003909066148598,0.0012704464982946,0.4263592897408504,54,0.8,365,top_volume,"{""protocol"": ""zero_shot_univariate""}",source_b_repair_fm_chronos2_m5_rohlik_100
