pair_id,paper_id,dataset_norm,horizon_bucket,metric_name,model_name,model_scale,has_covariates,zero_shot,metric_num,baseline_metric,baseline_family,delta,delta_rel,vi,source,n_series_num,baseline_n_series
B02_fev_m5_1D__Moirai-2.0-Small__SQL,B02_fev_m5_1D,M5,long,SQL,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.71,0.9092,ML_TREE,-0.19920000000000004,-0.21909370875494946,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1D__Moirai-2.0-Small__MASE,B02_fev_m5_1D,M5,long,MASE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.869,0.9092,ML_TREE,-0.040200000000000014,-0.04421469423669161,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1D__Moirai-2.0-Small__WAPE,B02_fev_m5_1D,M5,long,WAPE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.6984,0.73445,ML_TREE,-0.036050000000000026,-0.0490843488324597,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1D__TiRex__SQL,B02_fev_m5_1D,M5,long,SQL,TiRex,7.544068044350276,TRUE,TRUE,0.7144,0.9092,ML_TREE,-0.19479999999999997,-0.21425428948526173,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1D__TiRex__MASE,B02_fev_m5_1D,M5,long,MASE,TiRex,7.544068044350276,TRUE,TRUE,0.8753,0.9092,ML_TREE,-0.03390000000000004,-0.037285525736911615,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1D__TiRex__WAPE,B02_fev_m5_1D,M5,long,WAPE,TiRex,7.544068044350276,TRUE,TRUE,0.7025,0.73445,ML_TREE,-0.031950000000000034,-0.043501940227381075,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1D__TimesFM-2.5__SQL,B02_fev_m5_1D,M5,long,SQL,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.7189,0.9092,ML_TREE,-0.19030000000000002,-0.20930488341399034,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1D__TimesFM-2.5__MASE,B02_fev_m5_1D,M5,long,MASE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.8721,0.9092,ML_TREE,-0.03710000000000002,-0.040805103387593515,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1D__TimesFM-2.5__WAPE,B02_fev_m5_1D,M5,long,WAPE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.6968,0.73445,ML_TREE,-0.03765000000000007,-0.051262849751514836,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1D__Toto-1.0__SQL,B02_fev_m5_1D,M5,long,SQL,Toto-1.0,8,TRUE,TRUE,0.7076,0.9092,ML_TREE,-0.2016,-0.22173339199296085,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1D__Toto-1.0__MASE,B02_fev_m5_1D,M5,long,MASE,Toto-1.0,8,TRUE,TRUE,0.8683,0.9092,ML_TREE,-0.04090000000000005,-0.04498460184777832,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1D__Toto-1.0__WAPE,B02_fev_m5_1D,M5,long,WAPE,Toto-1.0,8,TRUE,TRUE,0.6986,0.73445,ML_TREE,-0.03585000000000005,-0.04881203621757784,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1M__Chronos-2__SQL,B02_fev_m5_1M,M5,medium,SQL,Chronos-2,8.079181246047625,TRUE,TRUE,0.977,1.1715499999999999,ML_TREE,-0.1945499999999999,-0.16606205454312656,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1M__Chronos-2__MASE,B02_fev_m5_1M,M5,medium,MASE,Chronos-2,8.079181246047625,TRUE,TRUE,1.1638,1.1715499999999999,ML_TREE,-0.007749999999999924,-0.006615167939908603,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1M__Chronos-2__WAPE,B02_fev_m5_1M,M5,medium,WAPE,Chronos-2,8.079181246047625,TRUE,TRUE,0.4289,0.43975,ML_TREE,-0.01084999999999997,-0.02467310972143257,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1M__Chronos-Bolt-Base__SQL,B02_fev_m5_1M,M5,medium,SQL,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,1.0001,1.1715499999999999,ML_TREE,-0.17144999999999988,-0.1463445862319149,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1M__Chronos-Bolt-Base__MASE,B02_fev_m5_1M,M5,medium,MASE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,1.1852,1.1715499999999999,ML_TREE,0.013650000000000162,0.011651231274807019,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1M__Chronos-Bolt-Base__WAPE,B02_fev_m5_1M,M5,medium,WAPE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.4455,0.43975,ML_TREE,0.005750000000000033,0.01307561114269479,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1M__Moirai-2.0-Small__SQL,B02_fev_m5_1M,M5,medium,SQL,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.996,1.1715499999999999,ML_TREE,-0.17554999999999987,-0.14984422346464077,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1M__Moirai-2.0-Small__MASE,B02_fev_m5_1M,M5,medium,MASE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,1.177,1.1715499999999999,ML_TREE,0.005450000000000177,0.0046519568093552795,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1M__Moirai-2.0-Small__WAPE,B02_fev_m5_1M,M5,medium,WAPE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.4363,0.43975,ML_TREE,-0.003449999999999953,-0.00784536668561672,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1M__TabPFN-TS__SQL,B02_fev_m5_1M,M5,medium,SQL,TabPFN-TS,7.079181246047625,TRUE,TRUE,1.0017,1.1715499999999999,ML_TREE,-0.16984999999999983,-0.144978874141095,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1M__TabPFN-TS__MASE,B02_fev_m5_1M,M5,medium,MASE,TabPFN-TS,7.079181246047625,TRUE,TRUE,1.1871,1.1715499999999999,ML_TREE,0.015550000000000175,0.013273014382655606,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1M__TabPFN-TS__WAPE,B02_fev_m5_1M,M5,medium,WAPE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.4365,0.43975,ML_TREE,-0.003249999999999975,-0.0073905628197839125,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1M__TiRex__SQL,B02_fev_m5_1M,M5,medium,SQL,TiRex,7.544068044350276,TRUE,TRUE,0.974,1.1715499999999999,ML_TREE,-0.1975499999999999,-0.16862276471341378,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1M__TiRex__MASE,B02_fev_m5_1M,M5,medium,MASE,TiRex,7.544068044350276,TRUE,TRUE,1.1629,1.1715499999999999,ML_TREE,-0.008649999999999824,-0.007383380990994687,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1M__TiRex__WAPE,B02_fev_m5_1M,M5,medium,WAPE,TiRex,7.544068044350276,TRUE,TRUE,0.4306,0.43975,ML_TREE,-0.009149999999999991,-0.020807276861853307,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1M__TimesFM-2.5__SQL,B02_fev_m5_1M,M5,medium,SQL,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.9798,1.1715499999999999,ML_TREE,-0.19174999999999986,-0.1636720583841918,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1M__TimesFM-2.5__MASE,B02_fev_m5_1M,M5,medium,MASE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,1.1576,1.1715499999999999,ML_TREE,-0.013949999999999907,-0.011907302291835524,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1M__TimesFM-2.5__WAPE,B02_fev_m5_1M,M5,medium,WAPE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.4249,0.43975,ML_TREE,-0.014849999999999974,-0.03376918703808977,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1M__Toto-1.0__SQL,B02_fev_m5_1M,M5,medium,SQL,Toto-1.0,8,TRUE,TRUE,1.044,1.1715499999999999,ML_TREE,-0.12754999999999983,-0.10887286074004511,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1M__Toto-1.0__MASE,B02_fev_m5_1M,M5,medium,MASE,Toto-1.0,8,TRUE,TRUE,1.2422,1.1715499999999999,ML_TREE,0.0706500000000001,0.06030472451026427,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1M__Toto-1.0__WAPE,B02_fev_m5_1M,M5,medium,WAPE,Toto-1.0,8,TRUE,TRUE,0.4597,0.43975,ML_TREE,0.019950000000000023,0.0453666856168278,6.811061163329247e-5,LIT,29364,29364
B02_fev_m5_1W__Chronos-2__SQL,B02_fev_m5_1W,M5,medium,SQL,Chronos-2,8.079181246047625,TRUE,TRUE,0.9002,1.13575,ML_TREE,-0.23555000000000004,-0.20739599383667182,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1W__Chronos-2__MASE,B02_fev_m5_1W,M5,medium,MASE,Chronos-2,8.079181246047625,TRUE,TRUE,1.14,1.13575,ML_TREE,0.004249999999999865,0.0037420206911731144,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1W__Chronos-2__WAPE,B02_fev_m5_1W,M5,medium,WAPE,Chronos-2,8.079181246047625,TRUE,TRUE,0.4283,0.42305000000000004,ML_TREE,0.005249999999999977,0.012409880628767229,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1W__Chronos-Bolt-Base__SQL,B02_fev_m5_1W,M5,medium,SQL,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.9165,1.13575,ML_TREE,-0.21925000000000006,-0.19304424389170155,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1W__Chronos-Bolt-Base__MASE,B02_fev_m5_1W,M5,medium,MASE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,1.1647,1.13575,ML_TREE,0.02895000000000003,0.025489764472815347,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1W__Chronos-Bolt-Base__WAPE,B02_fev_m5_1W,M5,medium,WAPE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.4334,0.42305000000000004,ML_TREE,0.01034999999999997,0.024465193239569718,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1W__Moirai-2.0-Small__SQL,B02_fev_m5_1W,M5,medium,SQL,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.907,1.13575,ML_TREE,-0.22875,-0.20140876073079464,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1W__Moirai-2.0-Small__MASE,B02_fev_m5_1W,M5,medium,MASE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,1.15,1.13575,ML_TREE,0.014249999999999874,0.012546775258639554,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1W__Moirai-2.0-Small__WAPE,B02_fev_m5_1W,M5,medium,WAPE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.4286,0.42305000000000004,ML_TREE,0.005549999999999944,0.01311901666469671,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1W__TabPFN-TS__SQL,B02_fev_m5_1W,M5,medium,SQL,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.9282,1.13575,ML_TREE,-0.20755,-0.1827426810477658,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1W__TabPFN-TS__MASE,B02_fev_m5_1W,M5,medium,MASE,TabPFN-TS,7.079181246047625,TRUE,TRUE,1.1605,1.13575,ML_TREE,0.02475000000000005,0.021791767554479462,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1W__TabPFN-TS__WAPE,B02_fev_m5_1W,M5,medium,WAPE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.4358,0.42305000000000004,ML_TREE,0.012749999999999984,0.030138281527006223,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1W__TiRex__SQL,B02_fev_m5_1W,M5,medium,SQL,TiRex,7.544068044350276,TRUE,TRUE,0.9026,1.13575,ML_TREE,-0.23315000000000008,-0.20528285274047992,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1W__TiRex__MASE,B02_fev_m5_1W,M5,medium,MASE,TiRex,7.544068044350276,TRUE,TRUE,1.1477,1.13575,ML_TREE,0.011949999999999905,0.010521681708122302,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1W__TiRex__WAPE,B02_fev_m5_1W,M5,medium,WAPE,TiRex,7.544068044350276,TRUE,TRUE,0.4281,0.42305000000000004,ML_TREE,0.005049999999999943,0.011937123271480778,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1W__TimesFM-2.5__SQL,B02_fev_m5_1W,M5,medium,SQL,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.889,1.13575,ML_TREE,-0.24675000000000002,-0.2172573189522342,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1W__TimesFM-2.5__MASE,B02_fev_m5_1W,M5,medium,MASE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,1.1222,1.13575,ML_TREE,-0.013549999999999951,-0.011930442438916972,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1W__TimesFM-2.5__WAPE,B02_fev_m5_1W,M5,medium,WAPE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.4201,0.42305000000000004,ML_TREE,-0.0029500000000000637,-0.0069731710199741484,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1W__Toto-1.0__SQL,B02_fev_m5_1W,M5,medium,SQL,Toto-1.0,8,TRUE,TRUE,0.905,1.13575,ML_TREE,-0.23075,-0.20316971164428793,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1W__Toto-1.0__MASE,B02_fev_m5_1W,M5,medium,MASE,Toto-1.0,8,TRUE,TRUE,1.1448,1.13575,ML_TREE,0.009050000000000002,0.007968302883557123,6.559527714004592e-5,LIT,30490,30490
B02_fev_m5_1W__Toto-1.0__WAPE,B02_fev_m5_1W,M5,medium,WAPE,Toto-1.0,8,TRUE,TRUE,0.4278,0.42305000000000004,ML_TREE,0.0047499999999999765,0.011227987235551297,6.559527714004592e-5,LIT,30490,30490
B02_fev_restaurant__Chronos-2__SQL,B02_fev_restaurant,Restaurant,long,SQL,Chronos-2,8.079181246047625,TRUE,TRUE,0.6853,0.9554,ML_TREE,-0.2701,-0.2827088130625916,0.0024600246002460025,LIT,813,813
B02_fev_restaurant__Chronos-2__MASE,B02_fev_restaurant,Restaurant,long,MASE,Chronos-2,8.079181246047625,TRUE,TRUE,0.8599,0.9554,ML_TREE,-0.09550000000000003,-0.0999581327192799,0.0024600246002460025,LIT,813,813
B02_fev_restaurant__Chronos-2__WAPE,B02_fev_restaurant,Restaurant,long,WAPE,Chronos-2,8.079181246047625,TRUE,TRUE,0.3584,0.4071,ML_TREE,-0.04870000000000002,-0.119626627364284,0.0024600246002460025,LIT,813,813
B02_fev_restaurant__Chronos-Bolt-Base__SQL,B02_fev_restaurant,Restaurant,long,SQL,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.689,0.9554,ML_TREE,-0.2664000000000001,-0.27883608959598083,0.0024600246002460025,LIT,813,813
B02_fev_restaurant__Chronos-Bolt-Base__MASE,B02_fev_restaurant,Restaurant,long,MASE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.866,0.9554,ML_TREE,-0.089400000000000035,-0.09357337240946204,0.0024600246002460025,LIT,813,813
B02_fev_restaurant__Chronos-Bolt-Base__WAPE,B02_fev_restaurant,Restaurant,long,WAPE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.3649,0.4071,ML_TREE,-0.042200000000000015,-0.1036600343895849,0.0024600246002460025,LIT,813,813
B02_fev_restaurant__Moirai-2.0-Small__SQL,B02_fev_restaurant,Restaurant,long,SQL,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.681,0.9554,ML_TREE,-0.2744,-0.2872095457400042,0.0024600246002460025,LIT,813,813
B02_fev_restaurant__Moirai-2.0-Small__MASE,B02_fev_restaurant,Restaurant,long,MASE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.852,0.9554,ML_TREE,-0.10340000000000005,-0.10822692066150308,0.0024600246002460025,LIT,813,813
B02_fev_restaurant__Moirai-2.0-Small__WAPE,B02_fev_restaurant,Restaurant,long,WAPE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.3573,0.4071,ML_TREE,-0.04980000000000001,-0.1223286661753869,0.0024600246002460025,LIT,813,813
B02_fev_restaurant__TabPFN-TS__SQL,B02_fev_restaurant,Restaurant,long,SQL,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.693,0.9554,ML_TREE,-0.2624000000000001,-0.27464936152396907,0.0024600246002460025,LIT,813,813
B02_fev_restaurant__TabPFN-TS__MASE,B02_fev_restaurant,Restaurant,long,MASE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.8689,0.9554,ML_TREE,-0.08650000000000002,-0.09053799455725353,0.0024600246002460025,LIT,813,813
B02_fev_restaurant__TabPFN-TS__WAPE,B02_fev_restaurant,Restaurant,long,WAPE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.3642,0.4071,ML_TREE,-0.042899999999999994,-0.10537951363301398,0.0024600246002460025,LIT,813,813
B02_fev_restaurant__TiRex__SQL,B02_fev_restaurant,Restaurant,long,SQL,TiRex,7.544068044350276,TRUE,TRUE,0.6816,0.9554,ML_TREE,-0.27380000000000004,-0.2865815365292025,0.0024600246002460025,LIT,813,813
B02_fev_restaurant__TiRex__MASE,B02_fev_restaurant,Restaurant,long,MASE,TiRex,7.544068044350276,TRUE,TRUE,0.8522,0.9554,ML_TREE,-0.10320000000000007,-0.10801758425790252,0.0024600246002460025,LIT,813,813
B02_fev_restaurant__TiRex__WAPE,B02_fev_restaurant,Restaurant,long,WAPE,TiRex,7.544068044350276,TRUE,TRUE,0.3584,0.4071,ML_TREE,-0.04870000000000002,-0.119626627364284,0.0024600246002460025,LIT,813,813
B02_fev_restaurant__TimesFM-2.5__SQL,B02_fev_restaurant,Restaurant,long,SQL,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.6774,0.9554,ML_TREE,-0.278,-0.29097760100481473,0.0024600246002460025,LIT,813,813
B02_fev_restaurant__TimesFM-2.5__MASE,B02_fev_restaurant,Restaurant,long,MASE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.8503,0.9554,ML_TREE,-0.10510000000000008,-0.1100062800921081,0.0024600246002460025,LIT,813,813
B02_fev_restaurant__TimesFM-2.5__WAPE,B02_fev_restaurant,Restaurant,long,WAPE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.357,0.4071,ML_TREE,-0.05010000000000003,-0.1230655858511423,0.0024600246002460025,LIT,813,813
B02_fev_restaurant__Toto-1.0__SQL,B02_fev_restaurant,Restaurant,long,SQL,Toto-1.0,8,TRUE,TRUE,0.704,0.9554,ML_TREE,-0.25140000000000007,-0.26313585932593686,0.0024600246002460025,LIT,813,813
B02_fev_restaurant__Toto-1.0__MASE,B02_fev_restaurant,Restaurant,long,MASE,Toto-1.0,8,TRUE,TRUE,0.8859,0.9554,ML_TREE,-0.0695,-0.07274440025120368,0.0024600246002460025,LIT,813,813
B02_fev_restaurant__Toto-1.0__WAPE,B02_fev_restaurant,Restaurant,long,WAPE,Toto-1.0,8,TRUE,TRUE,0.3732,0.4071,ML_TREE,-0.03390000000000004,-0.08327192336035381,0.0024600246002460025,LIT,813,813
B02_fev_rohlik_orders_1D__Chronos-2__SQL,B02_fev_rohlik_orders_1D,Rohlik,long,SQL,Chronos-2,8.079181246047625,TRUE,TRUE,0.9592,1.2008999999999999,ML_TREE,-0.2416999999999998,-0.20126571737863255,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1D__Chronos-2__MASE,B02_fev_rohlik_orders_1D,Rohlik,long,MASE,Chronos-2,8.079181246047625,TRUE,TRUE,1.1869,1.2008999999999999,ML_TREE,-0.01399999999999979,-0.011657923224248308,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1D__Chronos-2__WAPE,B02_fev_rohlik_orders_1D,Rohlik,long,WAPE,Chronos-2,8.079181246047625,TRUE,TRUE,0.0561,0.0567,ML_TREE,-6.000000000000033e-4,-0.01058201058201064,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1D__Chronos-Bolt-Base__SQL,B02_fev_rohlik_orders_1D,Rohlik,long,SQL,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,1.0508,1.2008999999999999,ML_TREE,-0.1500999999999999,-0.12498959113997828,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1D__Chronos-Bolt-Base__MASE,B02_fev_rohlik_orders_1D,Rohlik,long,MASE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,1.3016,1.2008999999999999,ML_TREE,0.10070000000000023,0.08385377633441606,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1D__Chronos-Bolt-Base__WAPE,B02_fev_rohlik_orders_1D,Rohlik,long,WAPE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.0614,0.0567,ML_TREE,0.004700000000000003,0.08289241622574961,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1D__Moirai-2.0-Small__SQL,B02_fev_rohlik_orders_1D,Rohlik,long,SQL,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.97,1.2008999999999999,ML_TREE,-0.23089999999999988,-0.19227246231992665,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1D__Moirai-2.0-Small__MASE,B02_fev_rohlik_orders_1D,Rohlik,long,MASE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,1.176,1.2008999999999999,ML_TREE,-0.024899999999999922,-0.020734449163127593,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1D__Moirai-2.0-Small__WAPE,B02_fev_rohlik_orders_1D,Rohlik,long,WAPE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.0552,0.0567,ML_TREE,-0.0015000000000000013,-0.026455026455026478,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1D__TabPFN-TS__SQL,B02_fev_rohlik_orders_1D,Rohlik,long,SQL,TabPFN-TS,7.079181246047625,TRUE,TRUE,1.3411,1.2008999999999999,ML_TREE,0.1402000000000001,0.11674577400283132,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1D__TabPFN-TS__MASE,B02_fev_rohlik_orders_1D,Rohlik,long,MASE,TabPFN-TS,7.079181246047625,TRUE,TRUE,1.5479,1.2008999999999999,ML_TREE,0.3470000000000002,0.2889499542010161,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1D__TabPFN-TS__WAPE,B02_fev_rohlik_orders_1D,Rohlik,long,WAPE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.0656,0.0567,ML_TREE,0.008900000000000005,0.15696649029982374,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1D__TiRex__SQL,B02_fev_rohlik_orders_1D,Rohlik,long,SQL,TiRex,7.544068044350276,TRUE,TRUE,0.9858,1.2008999999999999,ML_TREE,-0.21509999999999985,-0.17911566325256048,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1D__TiRex__MASE,B02_fev_rohlik_orders_1D,Rohlik,long,MASE,TiRex,7.544068044350276,TRUE,TRUE,1.2034,1.2008999999999999,ML_TREE,0.0025000000000001688,0.0020817720043302267,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1D__TiRex__WAPE,B02_fev_rohlik_orders_1D,Rohlik,long,WAPE,TiRex,7.544068044350276,TRUE,TRUE,0.0572,0.0567,ML_TREE,5.000000000000004e-4,0.008818342151675493,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1D__TimesFM-2.5__SQL,B02_fev_rohlik_orders_1D,Rohlik,long,SQL,TimesFM-2.5,8.301029995663981,TRUE,TRUE,1.0057,1.2008999999999999,ML_TREE,-0.19519999999999982,-0.16254475809809296,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1D__TimesFM-2.5__MASE,B02_fev_rohlik_orders_1D,Rohlik,long,MASE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,1.2504,1.2008999999999999,ML_TREE,0.0495000000000001,0.04121908568573578,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1D__TimesFM-2.5__WAPE,B02_fev_rohlik_orders_1D,Rohlik,long,WAPE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.0591,0.0567,ML_TREE,0.0023999999999999994,0.04232804232804232,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1D__Toto-1.0__SQL,B02_fev_rohlik_orders_1D,Rohlik,long,SQL,Toto-1.0,8,TRUE,TRUE,1.1351,1.2008999999999999,ML_TREE,-0.06579999999999986,-0.05479223915396775,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1D__Toto-1.0__MASE,B02_fev_rohlik_orders_1D,Rohlik,long,MASE,Toto-1.0,8,TRUE,TRUE,1.3776,1.2008999999999999,ML_TREE,0.17670000000000008,0.14713964526605056,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1D__Toto-1.0__WAPE,B02_fev_rohlik_orders_1D,Rohlik,long,WAPE,Toto-1.0,8,TRUE,TRUE,0.0646,0.0567,ML_TREE,0.007900000000000004,0.13932980599647274,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1W__Chronos-2__SQL,B02_fev_rohlik_orders_1W,Rohlik,medium,SQL,Chronos-2,8.079181246047625,TRUE,TRUE,1.2997,1.76705,ML_TREE,-0.46734999999999993,-0.26448034860360486,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1W__Chronos-2__MASE,B02_fev_rohlik_orders_1W,Rohlik,medium,MASE,Chronos-2,8.079181246047625,TRUE,TRUE,1.5471,1.76705,ML_TREE,-0.2199500000000001,-0.12447299170934613,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1W__Chronos-2__WAPE,B02_fev_rohlik_orders_1W,Rohlik,medium,WAPE,Chronos-2,8.079181246047625,TRUE,TRUE,0.0503,0.0566,ML_TREE,-0.0063,-0.11130742049469965,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1W__Chronos-Bolt-Base__SQL,B02_fev_rohlik_orders_1W,Rohlik,medium,SQL,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,1.4282,1.76705,ML_TREE,-0.3388500000000001,-0.191760278430152,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1W__Chronos-Bolt-Base__MASE,B02_fev_rohlik_orders_1W,Rohlik,medium,MASE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,1.7219,1.76705,ML_TREE,-0.04515000000000002,-0.02555105967573075,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1W__Chronos-Bolt-Base__WAPE,B02_fev_rohlik_orders_1W,Rohlik,medium,WAPE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.057,0.0566,ML_TREE,4.000000000000045e-4,0.00706713780918736,0.2857142857142857,LIT,7,7
B02_fev_rohlik_orders_1W__Moirai-2.0-Small__SQL,B02_fev_rohlik_orders_1W,Rohlik,medium,SQL,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,1.532,1.76705,ML_TREE,-0.23504999999999998,-0.13301830734840553,0.2857142857142857,LIT,7,7
