pair_id,paper_id,study_id,suite_id,task_id,cluster_id,dataset_norm,horizon_bucket,metric_name,model_name,model_scale,has_covariates,zero_shot,metric_num,baseline_metric,baseline_family,log_ratio,delta,delta_rel,vi,source,is_source_b,paired_inference_ok,quality_flag,n_series_num,baseline_n_series
b02_fev_hierarchical_sales_1w__TimesFM-2.5__MASE,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,MASE,TimesFM-2.5,8.301029995663981,FALSE,TRUE,0.7508,0.7843,ML_TREE,-0.04365229550626703,-0.033499999999999974,-0.0427132474818309,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__TimesFM-2.5__WAPE,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,WAPE,TimesFM-2.5,8.301029995663981,FALSE,TRUE,0.4307,0.441,ML_TREE,-0.023633083386781092,-0.010299999999999976,-0.02335600907029473,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__Toto-1.0__SQL,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,SQL,Toto-1.0,8,FALSE,TRUE,0.6373,0.7843,ML_TREE,-0.20755109789837242,-0.14700000000000002,-0.18742827999489994,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__Toto-1.0__MASE,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,MASE,Toto-1.0,8,FALSE,TRUE,0.779,0.7843,ML_TREE,-0.006780554347872454,-0.005299999999999971,-0.006757618258319484,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_hierarchical_sales_1w__Toto-1.0__WAPE,B02_fev_hierarchical_sales_1W,shchur_2025_fev_bench,fev-bench,b02_fev_hierarchical_sales_1w,b02_fev_hierarchical_sales_1w,Hierarchical Sales,medium,WAPE,Toto-1.0,8,FALSE,TRUE,0.4364,0.441,ML_TREE,-0.010485621487930266,-0.004599999999999993,-0.010430839002267558,0.01694915254237288,LIT,FALSE,TRUE,Source A benchmark extraction,118,118
b02_fev_m5_1d__Chronos-2__SQL,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,SQL,Chronos-2,8.079181246047625,TRUE,TRUE,0.7216,0.9079,ML_TREE,-0.22966327162929767,-0.18630000000000002,-0.20519881044167862,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1d__Chronos-2__MASE,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,MASE,Chronos-2,8.079181246047625,TRUE,TRUE,0.8799,0.9079,ML_TREE,-0.03132597572619644,-0.028000000000000025,-0.030840400925212053,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1d__Chronos-2__WAPE,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,WAPE,Chronos-2,8.079181246047625,TRUE,TRUE,0.7031,0.7322,ML_TREE,-0.04055457148102018,-0.029100000000000015,-0.03974323955203499,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1d__Chronos-Bolt-Base__SQL,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,SQL,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.7293,0.9079,ML_TREE,-0.2190490703875243,-0.1786000000000001,-0.19671770018724538,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1d__Chronos-Bolt-Base__MASE,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,MASE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.8852,0.9079,ML_TREE,-0.025320632200816925,-0.022700000000000053,-0.025002753607225522,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1d__Chronos-Bolt-Base__WAPE,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,WAPE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.711,0.7322,ML_TREE,-0.029381270882894984,-0.021199999999999997,-0.028953837749248836,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1d__Moirai-2.0-Small__SQL,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,SQL,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.71,0.9079,ML_TREE,-0.24586927034235045,-0.19790000000000008,-0.21797554796783794,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1d__Moirai-2.0-Small__MASE,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,MASE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.869,0.9079,ML_TREE,-0.04379111511231957,-0.038900000000000046,-0.042846128428241044,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1d__Moirai-2.0-Small__WAPE,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,WAPE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.6984,0.7322,ML_TREE,-0.04726169616074325,-0.03379999999999994,-0.04616225075116081,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1d__TiRex__SQL,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,SQL,TiRex,7.544068044350276,TRUE,TRUE,0.7144,0.9079,ML_TREE,-0.2396912108154222,-0.1935,-0.21312919925101884,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1d__TiRex__MASE,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,MASE,TiRex,7.544068044350276,TRUE,TRUE,0.8753,0.9079,ML_TREE,-0.03656755563931925,-0.03260000000000007,-0.03590703822006837,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1d__TiRex__WAPE,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,WAPE,TiRex,7.544068044350276,TRUE,TRUE,0.7025,0.7322,ML_TREE,-0.041408299478234954,-0.02969999999999995,-0.04056268779022118,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1d__TimesFM-2.5__SQL,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,SQL,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.7189,0.9079,ML_TREE,-0.23341197438788572,-0.18900000000000006,-0.20817270624518125,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1d__TimesFM-2.5__MASE,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,MASE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.8721,0.9079,ML_TREE,-0.040230144144771635,-0.035800000000000054,-0.039431655468664006,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1d__TimesFM-2.5__WAPE,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,WAPE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.6968,0.7322,ML_TREE,-0.049555275147842824,-0.03539999999999999,-0.04834744605299097,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1d__Toto-1.0__SQL,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,SQL,Toto-1.0,8,TRUE,TRUE,0.7076,0.9079,ML_TREE,-0.24925527809208128,-0.20030000000000003,-0.22061901090428465,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1d__Toto-1.0__MASE,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,MASE,Toto-1.0,8,TRUE,TRUE,0.8683,0.9079,ML_TREE,-0.04459696331111212,-0.03960000000000008,-0.043617138451371384,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1d__Toto-1.0__WAPE,B02_fev_m5_1D,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1d,b02_fev_m5_1d,M5,long,WAPE,Toto-1.0,8,TRUE,TRUE,0.6986,0.7322,ML_TREE,-0.04697536831340416,-0.03359999999999996,-0.045889101338432076,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1m__Chronos-2__SQL,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,SQL,Chronos-2,8.079181246047625,TRUE,TRUE,0.977,1.1692,ML_TREE,-0.17958838119430817,-0.19220000000000004,-0.16438590489223404,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1m__Chronos-2__MASE,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,MASE,Chronos-2,8.079181246047625,TRUE,TRUE,1.1638,1.1692,ML_TREE,-0.0046292410145214345,-0.005400000000000071,-0.004618542593226199,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1m__Chronos-2__WAPE,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,WAPE,Chronos-2,8.079181246047625,TRUE,TRUE,0.4289,0.4387,ML_TREE,-0.0225920166493335,-0.009799999999999975,-0.022338728060177743,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1m__Chronos-Bolt-Base__SQL,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,SQL,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,1.0001,1.1692,ML_TREE,-0.1562197592546205,-0.16910000000000003,-0.14462880602121111,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1m__Chronos-Bolt-Base__MASE,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,MASE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,1.1852,1.1692,ML_TREE,0.013591782462319344,0.016000000000000014,0.013684570646595975,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1m__Chronos-Bolt-Base__WAPE,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,WAPE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.4455,0.4387,ML_TREE,0.01538143873869582,0.006800000000000028,0.015500341919307109,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1m__Moirai-2.0-Small__SQL,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,SQL,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.996,1.1692,ML_TREE,-0.1603277756524927,-0.17320000000000002,-0.14813547724940132,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1m__Moirai-2.0-Small__MASE,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,MASE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,1.177,1.1692,ML_TREE,0.006649074023185796,0.007800000000000029,0.006671228190215556,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1m__Moirai-2.0-Small__WAPE,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,WAPE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.4363,0.4387,ML_TREE,-0.005485728042604289,-0.0023999999999999577,-0.005470708912696507,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1m__TabPFN-TS__SQL,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,SQL,TabPFN-TS,7.079181246047625,TRUE,TRUE,1.0017,1.1692,ML_TREE,-0.15462119761937235,-0.16749999999999998,-0.14326034895655146,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1m__TabPFN-TS__MASE,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,MASE,TabPFN-TS,7.079181246047625,TRUE,TRUE,1.1871,1.1692,ML_TREE,0.01519360382239741,0.017900000000000027,0.015309613410879257,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1m__TabPFN-TS__WAPE,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,WAPE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.4365,0.4387,ML_TREE,-0.0050274328925113305,-0.0021999999999999797,-0.005014816503305174,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1m__TiRex__SQL,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,SQL,TiRex,7.544068044350276,TRUE,TRUE,0.974,1.1692,ML_TREE,-0.18266372959455587,-0.19520000000000004,-0.16695176188847077,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1m__TiRex__MASE,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,MASE,TiRex,7.544068044350276,TRUE,TRUE,1.1629,1.1692,ML_TREE,-0.0054028689380932705,-0.006299999999999972,-0.005388299692097137,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1m__TiRex__WAPE,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,WAPE,TiRex,7.544068044350276,TRUE,TRUE,0.4306,0.4387,ML_TREE,-0.01863622324190565,-0.008099999999999996,-0.01846364258035103,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1m__TimesFM-2.5__SQL,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,SQL,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.9798,1.1692,ML_TREE,-0.1767265640326165,-0.1894,-0.16199110502907973,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1m__TimesFM-2.5__MASE,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,MASE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,1.1576,1.1692,ML_TREE,-0.009970857919816827,-0.011600000000000055,-0.00992131371878212,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1m__TimesFM-2.5__WAPE,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,WAPE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.4249,0.4387,ML_TREE,-0.0319619610514024,-0.013799999999999979,-0.03145657624800542,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1m__Toto-1.0__SQL,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,SQL,Toto-1.0,8,TRUE,TRUE,1.044,1.1692,ML_TREE,-0.11326026479450688,-0.12519999999999998,-0.10708176530961339,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1m__Toto-1.0__MASE,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,MASE,Toto-1.0,8,TRUE,TRUE,1.2422,1.1692,ML_TREE,0.060564246888111614,0.07299999999999995,0.06243585357509404,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1m__Toto-1.0__WAPE,B02_fev_m5_1M,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1m,b02_fev_m5_1m,M5,medium,WAPE,Toto-1.0,8,TRUE,TRUE,0.4597,0.4387,ML_TREE,0.04675829464001409,0.02100000000000002,0.04786870298609533,6.811061163329247e-5,LIT,FALSE,TRUE,Source A benchmark extraction,29364,29364
b02_fev_m5_1w__Chronos-2__SQL,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,SQL,Chronos-2,8.079181246047625,TRUE,TRUE,0.9002,1.1347,ML_TREE,-0.23150661693811145,-0.23450000000000004,-0.20666255397902533,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1w__Chronos-2__MASE,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,MASE,Chronos-2,8.079181246047625,TRUE,TRUE,1.14,1.1347,ML_TREE,0.00465996359159722,0.00529999999999986,0.004670838106988508,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1w__Chronos-2__WAPE,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,WAPE,Chronos-2,8.079181246047625,TRUE,TRUE,0.4283,0.4229,ML_TREE,0.012688140142882543,0.005400000000000016,0.012768976117285448,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1w__Chronos-Bolt-Base__SQL,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,SQL,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.9165,1.1347,ML_TREE,-0.21356151051718408,-0.21820000000000006,-0.19229752357451313,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1w__Chronos-Bolt-Base__MASE,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,MASE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,1.1647,1.1347,ML_TREE,0.02609524431166251,0.030000000000000027,0.026438706265973406,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1w__Chronos-Bolt-Base__WAPE,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,WAPE,Chronos-Bolt-Base,7.662757831681574,TRUE,TRUE,0.4334,0.4229,ML_TREE,0.024525344623815868,0.01050000000000001,0.024828564672499432,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1w__Moirai-2.0-Small__SQL,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,SQL,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.907,1.1347,ML_TREE,-0.22398112768180709,-0.2277,-0.200669780558738,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1w__Moirai-2.0-Small__MASE,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,MASE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,1.15,1.1347,ML_TREE,0.013393643560351845,0.01529999999999987,0.013483740195646311,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1w__Moirai-2.0-Small__WAPE,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,WAPE,Moirai-2.0-Small,7.041392685158225,TRUE,TRUE,0.4286,0.4229,ML_TREE,0.013388338561033657,0.005699999999999983,0.013478363679356781,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1w__TabPFN-TS__SQL,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,SQL,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.9282,1.1347,ML_TREE,-0.20087635098986828,-0.20650000000000002,-0.18198642813078347,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1w__TabPFN-TS__MASE,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,MASE,TabPFN-TS,7.079181246047625,TRUE,TRUE,1.1605,1.1347,ML_TREE,0.022482647917548153,0.025800000000000045,0.02273728738873715,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1w__TabPFN-TS__WAPE,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,WAPE,TabPFN-TS,7.079181246047625,TRUE,TRUE,0.4358,0.4229,ML_TREE,0.03004767803207656,0.012900000000000023,0.030503665169070757,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1w__TiRex__SQL,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,SQL,TiRex,7.544068044350276,TRUE,TRUE,0.9026,1.1347,ML_TREE,-0.228844090404043,-0.23210000000000008,-0.2045474574777475,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1w__TiRex__MASE,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,MASE,TiRex,7.544068044350276,TRUE,TRUE,1.1477,1.1347,ML_TREE,0.011391640889678843,0.0129999999999999,0.011456772715255045,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1w__TiRex__WAPE,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,WAPE,TiRex,7.544068044350276,TRUE,TRUE,0.4281,0.4229,ML_TREE,0.012221068672457537,0.005199999999999982,0.012296051075904427,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1w__TimesFM-2.5__SQL,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,SQL,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.889,1.1347,ML_TREE,-0.24402634228303913,-0.24570000000000003,-0.21653300431832204,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1w__TimesFM-2.5__MASE,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,MASE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,1.1222,1.1347,ML_TREE,-0.011077254480072019,-0.012499999999999956,-0.011016127610822204,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1w__TimesFM-2.5__WAPE,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,WAPE,TimesFM-2.5,8.301029995663981,TRUE,TRUE,0.4201,0.4229,ML_TREE,-0.00664296630310655,-0.0028000000000000247,-0.006620950579333234,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1w__Toto-1.0__SQL,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,SQL,Toto-1.0,8,TRUE,TRUE,0.905,1.1347,ML_TREE,-0.2261886340970176,-0.22970000000000002,-0.20243236097646955,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1w__Toto-1.0__MASE,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,MASE,Toto-1.0,8,TRUE,TRUE,1.1448,1.1347,ML_TREE,0.008861650445297378,0.010099999999999998,0.00890103110954437,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_m5_1w__Toto-1.0__WAPE,B02_fev_m5_1W,shchur_2025_fev_bench,fev-bench,b02_fev_m5_1w,b02_fev_m5_1w,M5,medium,WAPE,Toto-1.0,8,TRUE,TRUE,0.4278,0.4229,ML_TREE,0.011520052169862384,0.0049000000000000155,0.011586663513833095,6.559527714004592e-5,LIT,FALSE,TRUE,Source A benchmark extraction,30490,30490
b02_fev_restaurant__Chronos-2__SQL,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,SQL,Chronos-2,8.079181246047625,TRUE,TRUE,0.6853,0.9515,ML_TREE,-0.32818298814442615,-0.2662,-0.2797687861271676,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
b02_fev_restaurant__Chronos-2__MASE,B02_fev_restaurant,shchur_2025_fev_bench,fev-bench,b02_fev_restaurant,b02_fev_restaurant,Restaurant,long,MASE,Chronos-2,8.079181246047625,TRUE,TRUE,0.8599,0.9515,ML_TREE,-0.10122358331935334,-0.09160000000000001,-0.09626904887020496,0.0024600246002460025,LIT,FALSE,TRUE,Source A benchmark extraction,813,813
